,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6
2042,sitemap,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2043,six,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2044,size,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2045,sizes,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2046,skip,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2047,skyla,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2048,sleeve,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2049,sloter,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2050,slovakia,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2051,slovenia,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2052,slow,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2053,small,0.0,4.0,4.0,4.0,2.0,4.0,4.0
2054,smooth,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2055,sobre,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2056,social,0.0,4.0,4.0,4.0,2.0,4.0,4.0
2057,society,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2058,socks,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2059,solid,0.0,96.0,96.0,96.0,11.0,96.0,96.0
2060,solomon,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2061,somalia,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2062,some,0.0,3.0,3.0,3.0,1.0,3.0,3.0
2063,someone,0.0,3.0,3.0,3.0,1.0,3.0,3.0
2064,something,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2065,son,0.0,6.0,6.0,6.0,0.0,6.0,6.0
2066,sont,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2067,soon,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2068,sorry,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2069,soundcloud,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2070,source,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2071,south,0.0,5.0,5.0,5.0,6.0,5.0,5.0
2072,southeast,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2073,southern,0.0,3.0,3.0,3.0,1.0,3.0,3.0
2074,southwest,0.0,6.0,6.0,6.0,0.0,6.0,6.0
2075,space,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2076,spain,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2077,span,0.0,8.0,8.0,8.0,2.0,8.0,8.0
2078,speak,0.0,6.0,6.0,6.0,0.0,6.0,6.0
2079,speakers,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2080,speaks,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2081,specialty,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2082,specific,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2083,specifically,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2084,spermacides,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2085,spot,0.0,7.0,7.0,7.0,0.0,7.0,7.0
2086,spotify,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2087,spécial,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2088,sri,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2089,ssr,0.0,2.0,2.0,2.0,4.0,2.0,2.0
2090,staff,0.0,5.0,5.0,5.0,2.0,5.0,5.0
2091,stages,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2092,stand,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2093,standard,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2094,standing,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2095,start,0.0,6.0,6.0,6.0,1.0,6.0,6.0
2096,state,0.0,16.0,16.0,16.0,2.0,16.0,16.0
2097,statement,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2098,statementisnotterminated,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2099,states,0.0,18.0,18.0,18.0,5.0,18.0,18.0
2100,static,0.0,0.0,0.0,0.0,9.0,0.0,0.0
2101,stay,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2102,std,0.0,8.0,8.0,8.0,0.0,8.0,8.0
2103,stds,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2104,steal,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2105,step,0.0,1.0,1.0,1.0,2.0,1.0,1.0
2106,sterilization,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2107,sti,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2108,sticky,0.0,8.0,8.0,8.0,0.0,8.0,8.0
2109,still,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2110,stis,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2111,stone,0.0,0.0,12.0,0.0,0.0,0.0,0.0
2112,stood,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2113,stop,0.0,5.0,5.0,5.0,4.0,5.0,5.0
2114,stopped,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2115,storage,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2116,store,0.0,8.0,8.0,8.0,0.0,8.0,8.0
2117,storenow,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2118,stories,0.0,0.0,0.0,0.0,18.0,0.0,0.0
2119,story,0.0,6.0,6.0,6.0,1.0,6.0,6.0
2120,straight,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2121,strategyapplyvice,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2122,strategynyc,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2123,strategyoffice,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2124,strategyremoteoffice,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2125,street,0.0,0.0,0.0,0.0,3.0,1.0,1.0
2126,string,0.0,6.0,6.0,6.0,1.0,6.0,6.0
2127,strings,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2128,strive,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2129,strong,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2130,stronger,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2131,stub,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2132,stunt,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2133,style,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2134,styles,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2135,styling,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2136,stylize,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2137,sub,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2138,subject,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2139,submission,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2140,submit,0.0,7.0,7.0,7.0,0.0,7.0,7.0
2141,submitbtn,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2142,submitpresegue,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2143,submitsegue,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2144,submitted,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2145,subscribe,0.0,4.0,4.0,4.0,1.0,4.0,4.0
2146,subsidy,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2147,such,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2148,sudan,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2149,suing,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2150,sun,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2151,sunday,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2152,sup,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2153,support,0.0,3.0,3.0,3.0,37.0,3.0,3.0
2154,supporters,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2155,supportersmorgan,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2156,supporting,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2157,supports,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2158,supreme,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2159,sur,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2160,sure,0.0,6.0,6.0,6.0,16.0,6.0,6.0
2161,suriname,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2162,survey,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2163,survival,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2164,svalbard,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2165,svg,0.0,3.0,3.0,3.0,15.0,3.0,3.0
2166,svp,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2167,sweden,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2168,swipe,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2169,switch,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2170,switzerland,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2171,symptoms,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2172,sync,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2173,syntax,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2174,syphillis,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2175,syrian,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2176,syversen,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2177,tabs,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2178,tab·we're,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2179,tag,0.0,2.0,2.0,2.0,1.0,2.0,2.0
2180,tags,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2181,taiwan,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2182,tajikistan,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2183,take,0.0,13.0,13.0,13.0,0.0,13.0,13.0
2184,taking,0.0,3.0,3.0,3.0,2.0,3.0,3.0
2185,talk,0.0,2.0,2.0,2.0,2.0,2.0,2.0
2186,talking,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2187,tanzania,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2188,taraji,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2189,target,0.0,10.0,10.0,10.0,0.0,10.0,10.0
2190,tax,0.0,6.0,6.0,6.0,0.0,6.0,6.0
2191,team,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2192,teen,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2193,teens,0.0,4.0,4.0,4.0,3.0,4.0,4.0
2194,telecommuteroffice,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2195,telehealth,0.0,10.0,10.0,10.0,0.0,10.0,10.0
2196,telemetrybasedata,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2197,telemetryitem,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2198,telephone,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2199,tell,0.0,5.0,5.0,5.0,0.0,5.0,5.0
2200,temporarily,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2201,tennessee,0.0,3.0,3.0,3.0,3.0,3.0,3.0
2202,tension,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2203,term,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2204,terms,0.0,10.0,10.0,10.0,0.0,10.0,10.0
2205,territories,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2206,territory,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2207,test,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2208,testing,0.0,9.0,9.0,9.0,1.0,9.0,9.0
2209,texas,0.0,2.0,2.0,2.0,1.0,2.0,2.0
2210,text,0.0,7.0,7.0,7.0,14.0,7.0,7.0
2211,textarea,0.0,2.0,2.0,2.0,3.0,2.0,2.0
2212,textchange,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2213,thailand,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2214,than,0.0,5.0,5.0,5.0,4.0,5.0,5.0
2215,thank,0.0,5.0,5.0,5.0,0.0,5.0,5.0
2216,thanksgiving,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2217,that's,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2218,theater,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2219,their,0.0,2.0,2.0,2.0,6.0,2.0,2.0
2220,them,0.0,5.0,5.0,5.0,8.0,5.0,5.0
2221,theme,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2222,then,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2223,therapy,0.0,5.0,5.0,5.0,0.0,5.0,5.0
2224,there,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2225,there's,0.0,2.0,2.0,2.0,2.0,2.0,2.0
2226,there’s,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2227,these,0.0,2.0,2.0,2.0,4.0,2.0,2.0
2228,they,0.0,7.0,7.0,7.0,6.0,7.0,7.0
2229,they're,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2230,they’re,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2231,they’ve,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2232,thin,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2233,thing,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2234,things,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2235,think,0.0,5.0,5.0,5.0,0.0,5.0,5.0
2236,thinking,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2237,this,0.0,86.0,85.0,86.0,36.0,86.0,86.0
2238,thisplugin,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2239,those,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2240,thousands,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2241,through,0.0,11.0,11.0,11.0,7.0,11.0,11.0
2242,thumbtack,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2243,thurs,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2244,thursday,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2245,ticket©,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2246,tiene,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2247,tiktok,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2248,tile,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2249,time,0.0,6.0,6.0,6.0,6.0,6.0,6.0
2250,timefull,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2251,timeno,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2252,times,0.0,2.0,2.0,2.0,5.0,2.0,2.0
2253,tina,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2254,tips,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2255,tipsheet,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2256,title,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2257,toastfadein,0.0,9.0,9.0,9.0,0.0,9.0,9.0
2258,tobago,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2259,today,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2260,toggle,0.0,23.0,23.0,23.0,0.0,23.0,23.0
2261,toggling,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2262,togo,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2263,tokelau,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2264,token,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2265,tomar,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2266,tome,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2267,tonga,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2268,too,0.0,2.0,2.0,2.0,2.0,2.0,2.0
2269,tool,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2270,top,0.0,8.0,8.0,8.0,0.0,8.0,8.0
2271,toplease,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2272,total,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2273,totally,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2274,touch,0.0,1.0,1.0,1.0,2.0,1.0,1.0
2275,toujours,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2276,tov,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2277,town,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2278,tracker,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2279,tracking,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2280,tract,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2281,trained,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2282,trans,0.0,1.0,1.0,1.0,3.0,1.0,1.0
2283,transaction,0.0,5.0,5.0,5.0,0.0,5.0,5.0
2284,transformation,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2285,transgender,0.0,5.0,5.0,5.0,2.0,5.0,5.0
2286,transition,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2287,transitions,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2288,transmitted,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2289,transparent,0.0,1.0,1.0,1.0,4.0,1.0,1.0
2290,tratando,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2291,treatment,0.0,5.0,5.0,5.0,0.0,5.0,5.0
2292,treatments,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2293,tribute,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2294,tricare,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2295,trichomoniasis,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2296,tricks,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2297,trigger,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2298,trinidad,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2299,tristan,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2300,true,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2301,truly,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2302,trusted,0.0,5.0,5.0,5.0,0.0,5.0,5.0
2303,try,0.0,7.0,7.0,7.0,0.0,7.0,7.0
2304,trying,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2305,trymonthlynotice,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2306,tubal,0.0,2.0,2.0,2.0,1.0,2.0,2.0
2307,tues,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2308,tuesday,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2309,tumblr,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2310,tunisia,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2311,turkey,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2312,turkmenistan,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2313,turks,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2314,turn,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2315,turned,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2316,turning,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2317,turns,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2318,tuvalu,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2319,tweets,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2320,twenty,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2321,twice,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2322,twitch,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2323,twitter,0.0,3.0,3.0,3.0,13.0,3.0,3.0
2324,two,0.0,2.0,2.0,2.0,4.0,2.0,2.0
2325,type,0.0,1.0,1.0,1.0,2.0,1.0,1.0
2326,typeallfull,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2327,typeof,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2328,types,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2329,typethis,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2330,uganda,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2331,ukraine,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2332,unable,0.0,3.0,3.0,3.0,2.0,3.0,3.0
2333,unavailable,0.0,1.0,1.0,1.0,2.0,1.0,1.0
2334,uncheck,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2335,unchecked,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2336,uncomment,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2337,undefined,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2338,under,0.0,12.0,12.0,12.0,0.0,12.0,12.0
2339,underneath,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2340,understands,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2341,unemployment,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2342,unintended,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2343,unique,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2344,united,0.0,1.0,1.0,1.0,6.0,1.0,1.0
2345,unless,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2346,unlimited,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2347,unnecessary,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2348,uno,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2349,unsubscribe,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2350,until,0.0,6.0,6.0,6.0,0.0,6.0,6.0
2351,update,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2352,updateaffiliateid,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2353,updated,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2354,updates,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2355,updating,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2356,upemma,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2357,uploading,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2358,uplog,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2359,upon,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2360,urban,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2361,urinary,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2362,url,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2363,uruguay,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2364,usa,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2365,usar,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2366,usd,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2367,use,0.0,15.0,15.0,15.0,6.0,15.0,15.0
2368,usecontact,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2369,used,0.0,14.0,14.0,14.0,6.0,14.0,14.0
2370,usematchviewport,0.0,1.0,1.0,1.0,2.0,1.0,1.0
2371,user,0.0,12.0,12.0,12.0,0.0,12.0,12.0
2372,users,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2373,uses,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2374,using,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2375,utah,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2376,uzbekistan,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2377,vaccine,0.0,5.0,4.0,4.0,0.0,4.0,4.0
2378,vaccines,0.0,5.0,5.0,5.0,0.0,5.0,5.0
2379,vacuum,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2380,vagina,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2381,val,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2382,valid,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2383,validated,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2384,validation,0.0,6.0,6.0,6.0,0.0,6.0,6.0
2385,valuable,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2386,value,0.0,13.0,13.0,13.0,3.0,13.0,13.0
2387,values,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2388,valueyes,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2389,vanuatu,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2390,var,0.0,140.0,140.0,140.0,25.0,140.0,140.0
2391,variable,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2392,variables,0.0,2.0,2.0,2.0,1.0,2.0,2.0
2393,variableusedoutofscope,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2394,various,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2395,vars,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2396,venezuela,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2397,verde,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2398,vermont,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2399,version,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2400,via,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2401,vice,0.0,14.0,14.0,14.0,0.0,14.0,14.0
2402,video,0.0,38.0,38.0,38.0,1.0,38.0,38.0
2403,videos,0.0,6.0,6.0,6.0,0.0,6.0,6.0
2404,vietnam,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2405,view,0.0,8.0,8.0,8.0,11.0,8.0,8.0
2406,views,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2407,vimeo,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2408,vincent,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2409,virgin,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2410,virginia,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2411,virtual,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2412,virus,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2413,visible,0.0,1.0,1.0,1.0,9.0,1.0,1.0
2414,visit,0.0,3.0,3.0,3.0,3.0,3.0,3.0
2415,visual,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2416,vital,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2417,vms,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2418,voice,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2419,void,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2420,volunteer,0.0,10.0,10.0,10.0,0.0,10.0,10.0
2421,volunteering,0.0,4.0,4.0,4.0,0.0,4.0,4.0
2422,volunteers,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2423,voting,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2424,vulva,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2425,vérité,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2426,wade,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2427,wait,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2428,waiting,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2429,walk,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2430,wallis,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2431,want,0.0,12.0,12.0,12.0,11.0,12.0,12.0
2432,washington,0.0,3.0,3.0,3.0,1.0,3.0,3.0
2433,watch,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2434,watching,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2435,way,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2436,ways,0.0,6.0,6.0,6.0,8.0,6.0,6.0
2437,we'll,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2438,we're,0.0,2.0,2.0,2.0,5.0,2.0,2.0
2439,we've,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2440,wear,0.0,1.0,1.0,1.0,4.0,1.0,1.0
2441,web,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2442,weber,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2443,website,0.0,6.0,6.0,6.0,1.0,6.0,6.0
2444,website's,0.0,2.0,2.0,2.0,0.0,2.0,2.0
