,token,Total0,Total1,Total2,Total3,Total4,Total5
2310,workshops,0.0,0.0,0.0,0.0,1.0,0.0
2311,workstest,0.0,0.0,1.0,1.0,0.0,1.0
2312,world,0.0,0.0,1.0,1.0,2.0,1.0
2313,worried,0.0,0.0,1.0,1.0,0.0,1.0
2314,worth,0.0,0.0,0.0,0.0,1.0,0.0
2315,would,0.0,0.0,3.0,4.0,1.0,3.0
2316,wrap,0.0,0.0,1.0,1.0,0.0,1.0
2317,write,0.0,0.0,1.0,1.0,0.0,1.0
2318,writing,0.0,0.0,1.0,1.0,0.0,1.0
2319,yard,0.0,0.0,1.0,1.0,0.0,1.0
2320,year,0.0,0.0,18.0,19.0,2.0,18.0
2321,year's,0.0,0.0,1.0,1.0,0.0,1.0
2322,years,0.0,0.0,61.0,61.0,0.0,61.0
2323,yield,0.0,0.0,0.0,1.0,0.0,0.0
2324,york,0.0,0.0,2.0,2.0,0.0,2.0
2325,you,0.0,0.0,130.0,128.0,47.0,129.0
2326,you're,0.0,0.0,0.0,1.0,4.0,0.0
2327,younextclear,0.0,0.0,1.0,1.0,0.0,1.0
2328,young,0.0,0.0,1.0,1.0,0.0,1.0
2329,your,0.0,0.0,158.0,153.0,95.0,158.0
2330,yours,0.0,0.0,0.0,0.0,2.0,0.0
2331,yourself,0.0,0.0,1.0,2.0,0.0,1.0
2332,youtube,0.0,0.0,2.0,2.0,1.0,2.0
2333,you’ll,0.0,0.0,0.0,1.0,1.0,0.0
2334,you’re,0.0,0.0,1.0,2.0,7.0,1.0
2335,you’ve,0.0,0.0,0.0,0.0,2.0,0.0
2336,ytinitialdata,0.0,0.0,1.0,1.0,0.0,1.0
2337,zip,0.0,0.0,11.0,9.0,0.0,11.0
2338,“abortion,0.0,0.0,0.0,0.0,1.0,0.0
2339,“it,0.0,0.0,0.0,0.0,1.0,0.0
