,token,Total0,Total1,Total2
3754,montross,0.0,0.0,2.0
3755,mood,0.0,0.0,8.0
3756,moore,0.0,0.0,2.0
3757,more,39.0,0.0,287.0
3758,moreau,0.0,0.0,6.0
3759,morgan,0.0,0.0,8.0
3760,morning,3.0,0.0,4.0
3761,morris,0.0,0.0,4.0
3762,morse,0.0,0.0,6.0
3763,most,10.0,0.0,77.0
3764,mostly,0.0,0.0,1.0
3765,mother,0.0,0.0,6.0
3766,mothers,0.0,0.0,7.0
3767,motility,0.0,0.0,4.0
3768,motivated,0.0,0.0,1.0
3769,motrin,0.0,0.0,2.0
3770,mount,0.0,0.0,2.0
3771,mountains,5.0,0.0,0.0
3772,mousedown,1.0,0.0,0.0
3773,mouth,0.0,0.0,6.0
3774,mouths,0.0,0.0,4.0
3775,move,1.0,0.0,7.0
3776,moved,0.0,0.0,1.0
3777,movement,0.0,0.0,11.0
3778,movements,0.0,0.0,2.0
3779,moving,1.0,0.0,1.0
3780,mph,0.0,0.0,11.0
3781,mphs,0.0,0.0,2.0
3782,mrcp,0.0,0.0,1.0
3783,mri,0.0,0.0,6.0
3784,msc,0.0,0.0,4.0
3785,msn,0.0,0.0,10.0
3786,msw,0.0,0.0,7.0
3787,much,0.0,0.0,12.0
3788,mucus,0.0,0.0,1.0
3789,muller,0.0,0.0,4.0
3790,multicenter,0.0,0.0,1.0
3791,multidisciplinary,0.0,0.0,8.0
3792,multigenerational,0.0,0.0,1.0
3793,multiplan,1.0,0.0,0.0
3794,multiple,0.0,0.0,9.0
3795,multiply,0.0,0.0,1.0
3796,multistep,1.0,0.0,0.0
3797,munirat,0.0,0.0,2.0
3798,murli,0.0,0.0,6.0
3799,murphy,0.0,0.0,10.0
3800,musa,0.0,0.0,1.0
3801,musabek,0.0,0.0,2.0
3802,muscle,0.0,0.0,8.0
3803,muscles,0.0,0.0,30.0
3804,muscular,0.0,0.0,1.0
3805,musculoskeletal,0.0,0.0,1.0
3806,musician’s,0.0,0.0,1.0
3807,must,7.0,0.0,35.0
3808,musula,0.0,0.0,2.0
3809,mutant,0.0,0.0,2.0
3810,mutation,0.0,0.0,1.0
3811,mutations,0.0,0.0,1.0
3812,myarray,0.0,0.0,720.0
3813,mychart,1.0,0.0,6.0
3814,myers,0.0,0.0,7.0
3815,myofascial,0.0,0.0,3.0
3816,myomectomy,0.0,0.0,5.0
3817,mypostrender,12.0,0.0,0.0
3818,mypresegue,1.0,0.0,0.0
3819,myriad,0.0,0.0,1.0
3820,myrtle,0.0,0.0,4.0
3821,myself,0.0,0.0,2.0
3822,más,1.0,0.0,0.0
3823,método,2.0,0.0,0.0
3824,métodos,4.0,0.0,0.0
3825,nadeau,0.0,0.0,4.0
3826,nadeem,0.0,0.0,2.0
3827,nail,0.0,0.0,1.0
3828,nairobinew,1.0,0.0,0.0
3829,nairobioffice,1.0,0.0,0.0
3830,name,12.0,0.0,1452.0
3831,named,0.0,0.0,18.0
3832,names,0.0,0.0,2.0
3833,nancy,0.0,0.0,5.0
3834,nanni,0.0,0.0,6.0
3835,nanos,0.0,0.0,2.0
3836,naomi,0.0,0.0,4.0
3837,napping,0.0,0.0,1.0
3838,naproxen,0.0,0.0,3.0
3839,narcotic,0.0,0.0,5.0
3840,narrated,1.0,0.0,0.0
3841,narrow,0.0,0.0,1.0
3842,narrowing,0.0,0.0,1.0
3843,natalia,0.0,0.0,4.0
3844,nation,1.0,0.0,1.0
3845,nation's,0.0,0.0,2.0
3846,national,0.0,0.0,13.0
3847,nationally,1.0,0.0,3.0
3848,nationwide,0.0,0.0,2.0
3849,nation’s,6.0,0.0,6.0
3850,native,2.0,0.0,2.0
3851,natural,0.0,0.0,3.0
3852,naturally,0.0,0.0,2.0
3853,nature,0.0,0.0,1.0
3854,natus,0.0,0.0,9.0
3855,nav,1.0,0.0,0.0
3856,navigate,0.0,0.0,2.0
3857,navigation,23.0,0.0,0.0
3858,navigators,0.0,0.0,1.0
3859,neal,0.0,0.0,2.0
3860,near,1.0,0.0,6.0
3861,nearby,0.0,0.0,7.0
3862,nearly,0.0,0.0,4.0
3863,necesidades,1.0,0.0,0.0
3864,necesitamos,1.0,0.0,0.0
3865,necessary,2.0,0.0,6.0
3866,need,14.0,0.0,71.0
3867,needed,0.0,0.0,8.0
3868,needing,0.0,0.0,3.0
3869,needle,0.0,0.0,1.0
3870,needs,2.0,0.0,29.0
3871,neglect,0.0,0.0,3.0
3872,neighborhood,1.0,0.0,0.0
3873,neither,3.0,0.0,1.0
3874,neithercheck,1.0,0.0,0.0
3875,nejat,0.0,0.0,2.0
3876,nemo,0.0,0.0,3.0
3877,neonatal,0.0,0.0,27.0
3878,neonatologists,0.0,0.0,3.0
3879,neonatology,0.0,0.0,43.0
3880,neoplasia,0.0,0.0,2.0
3881,neque,0.0,0.0,3.0
3882,nerve,0.0,0.0,3.0
3883,nerves,0.0,0.0,2.0
3884,network,0.0,0.0,7.0
3885,networkinfo,0.0,0.0,50.0
3886,neuralgia,0.0,0.0,1.0
3887,neurogenic,0.0,0.0,2.0
3888,neurologic,0.0,0.0,1.0
3889,neurological,0.0,0.0,1.0
3890,neurology,0.0,0.0,9.0
3891,neuropsychologist,0.0,0.0,5.0
3892,neuropsychology,0.0,0.0,3.0
3893,never,3.0,0.0,4.0
3894,new,60.0,0.0,2809.0
3895,newborn,0.0,0.0,90.0
3896,newborns,0.0,0.0,9.0
3897,newcomb,0.0,0.0,2.0
3898,newer,0.0,0.0,1.0
3899,newest,0.0,0.0,2.0
3900,newredirect,2.0,0.0,0.0
3901,news,2.0,0.0,70.0
3902,newsfind,0.0,0.0,1.0
3903,newshealth,0.0,0.0,12.0
3904,newshipaa,0.0,0.0,1.0
3905,newsletter,1.0,0.0,0.0
3906,newsmedia,0.0,0.0,36.0
3907,newsroom,3.0,0.0,0.0
3908,newsweek,0.0,0.0,1.0
3909,next,3.0,0.0,17.0
3910,nichd,0.0,0.0,3.0
3911,nicholas,0.0,0.0,4.0
3912,nicole,0.0,0.0,25.0
3913,nicu,0.0,0.0,72.0
3914,night,0.0,0.0,5.0
3915,nikki,0.0,0.0,2.0
3916,nnenna,0.0,0.0,4.0
3917,nnp,0.0,0.0,28.0
3918,node,0.0,0.0,1.0
3919,nodule,0.0,0.0,2.0
3920,noise,0.0,0.0,1.0
3921,noises,0.0,0.0,1.0
3922,nominal,0.0,0.0,5.0
3923,nonbinary,1.0,0.0,0.0
3924,none,9.0,0.0,1.0
3925,nonprofit,2.0,0.0,0.0
3926,nonsteroidal,0.0,0.0,2.0
3927,noonan,0.0,0.0,6.0
3928,nor,0.0,0.0,1.0
3929,noreferrer,1.0,0.0,0.0
3930,normal,9.0,0.0,22.0
3931,normalization,0.0,0.0,1.0
3932,normally,0.0,0.0,6.0
3933,norman,0.0,0.0,2.0
3934,north,13.0,0.0,14.0
3935,northeast,0.0,0.0,1.0
3936,northeastern,0.0,0.0,1.0
3937,northern,4.0,0.0,0.0
3938,norwich,0.0,0.0,1.0
3939,noses,0.0,0.0,4.0
3940,nosotros,1.0,0.0,0.0
3941,not,14.0,0.0,201.0
3942,note,3.0,0.0,1.0
3943,notes,0.0,0.0,6.0
3944,nothing,0.0,0.0,7.0
3945,notice,0.0,0.0,31.0
3946,noticeif,0.0,0.0,1.0
3947,notices,0.0,0.0,10.0
3948,noticesauxiliary,0.0,0.0,48.0
3949,notification,2.0,0.0,2.0
3950,notifications,2.0,0.0,2.0
3951,notified,0.0,0.0,1.0
3952,notify,0.0,0.0,4.0
3953,novel,0.0,0.0,2.0
3954,now,12.0,0.0,779.0
3955,npp,0.0,0.0,10.0
3956,nrg,0.0,0.0,2.0
3957,nrn,0.0,0.0,1.0
3958,nsaids,0.0,0.0,1.0
3959,nuclear,0.0,0.0,2.0
3960,null,2.0,0.0,0.0
3961,num,2.0,0.0,0.0
3962,numb,0.0,0.0,1.0
3963,number,6.0,0.0,17.0
3964,numbing,0.0,0.0,5.0
3965,numbness,0.0,0.0,1.0
3966,numerous,0.0,0.0,5.0
3967,numpad,2.0,0.0,0.0
3968,nurse,0.0,0.0,26.0
3969,nurseries,0.0,0.0,1.0
3970,nursery,0.0,0.0,4.0
3971,nurses,0.0,0.0,10.0
3972,nursing,0.0,0.0,24.0
3973,nutrients,0.0,0.0,1.0
3974,nutrition,0.0,0.0,25.0
3975,nutritional,0.0,0.0,69.0
3976,nutritionist,0.0,0.0,3.0
3977,nutritionists,0.0,0.0,3.0
3978,nuvaring,1.0,0.0,0.0
3979,nuzzle,1.0,0.0,0.0
3980,nynyc,1.0,0.0,0.0
3981,nyoffice,4.0,0.0,0.0
3982,nyt,2.0,0.0,0.0
3983,o'brien,0.0,0.0,2.0
3984,o'donnell,0.0,0.0,2.0
3985,obesity,0.0,0.0,6.0
3986,obgyn,0.0,0.0,13.0
3987,object,1.0,0.0,4.0
3988,objections,0.0,0.0,1.0
3989,objective,0.0,0.0,1.0
3990,objects,0.0,0.0,2.0
3991,obligated,0.0,0.0,1.0
3992,obligation,0.0,0.0,1.0
3993,obligationswe,0.0,0.0,1.0
3994,observación,2.0,0.0,0.0
3995,observed,1.0,0.0,0.0
3996,observer,1.0,0.0,0.0
3997,obstacles,0.0,0.0,1.0
3998,obstetric,0.0,0.0,27.0
3999,obstetrical,0.0,0.0,6.0
4000,obstetrician,0.0,0.0,1.0
4001,obstetricians,0.0,0.0,3.0
4002,obstetrics,0.0,0.0,282.0
4003,obstructive,0.0,0.0,1.0
4004,obtain,2.0,0.0,10.0
4005,obtained,0.0,0.0,3.0
4006,obtaining,0.0,0.0,1.0
4007,occasional,0.0,0.0,1.0
4008,occasionally,1.0,0.0,2.0
4009,occupational,0.0,0.0,7.0
4010,occupations,0.0,0.0,1.0
4011,occur,0.0,0.0,17.0
4012,occurring,0.0,0.0,1.0
4013,occurs,0.0,0.0,6.0
4014,oceans,0.0,0.0,1.0
4015,odor,0.0,0.0,3.0
4016,off,17.0,0.0,5.0
4017,offenders,1.0,0.0,0.0
4018,offer,1.0,0.0,30.0
4019,offered,3.0,0.0,2.0
4020,offering,0.0,0.0,9.0
4021,offers,1.0,0.0,30.0
4022,office,11.0,0.0,44.0
4023,officeapplyaffiliate,1.0,0.0,0.0
4024,officeapplymanaging,1.0,0.0,0.0
4025,officeapplymarketing,1.0,0.0,0.0
4026,officedirect,1.0,0.0,0.0
4027,officehybriddirect,1.0,0.0,0.0
4028,officeoffice,1.0,0.0,0.0
4029,officer,11.0,0.0,9.0
4030,officeremoteoffice,1.0,0.0,0.0
4031,offices,2.0,0.0,1.0
4032,official,0.0,0.0,2.0
4033,officially,0.0,0.0,1.0
4034,officials,3.0,0.0,0.0
4035,offsite,0.0,0.0,1.0
4036,ofstead,0.0,0.0,2.0
4037,often,0.0,0.0,34.0
4038,ogcc,0.0,0.0,1.0
4039,ohio,3.0,0.0,1.0
4040,oil,0.0,0.0,1.0
4041,oklahoma,0.0,0.0,2.0
4042,okpara,0.0,0.0,2.0
4043,old,4.0,0.0,3.0
4044,older,0.0,0.0,3.0
4045,olivares,0.0,0.0,2.0
4046,olive,0.0,0.0,1.0
4047,oliveira,0.0,0.0,2.0
4048,olson,0.0,0.0,2.0
4049,omega,0.0,0.0,1.0
4050,omnis,0.0,0.0,9.0
4051,onboarding,0.0,0.0,4.0
4052,once,1.0,0.0,9.0
4053,oncologic,0.0,0.0,1.0
4054,oncologist,0.0,0.0,18.0
4055,oncologists,0.0,0.0,6.0
4056,oncology,0.0,0.0,183.0
4057,oncoplastic,0.0,0.0,2.0
4058,one,11.0,0.0,99.0
4059,one's,0.0,0.0,2.0
4060,oneonta,0.0,0.0,1.0
4061,ones,0.0,0.0,1.0
4062,ongoing,0.0,0.0,6.0
4063,online,14.0,0.0,7.0
4064,online—no,0.0,0.0,1.0
4065,only,14.0,0.0,39.0
4066,onpolymerready,1.0,0.0,0.0
4067,onset,0.0,0.0,1.0
4068,onto,4.0,0.0,4.0
4069,ooze,0.0,0.0,1.0
4070,opacity,22.0,0.0,0.0
4071,open,16.0,0.0,11.0
4072,opened,0.0,0.0,2.0
4073,opening,0.0,0.0,2.0
4074,openings,0.0,0.0,1.0
4075,openly,1.0,0.0,0.0
4076,openness,0.0,0.0,2.0
4077,operate,0.0,0.0,2.0
4078,operated,7.0,0.0,1.0
4079,operating,5.0,0.0,8.0
4080,operations,2.0,0.0,1.0
4081,operator,0.0,0.0,1.0
4082,opioid,0.0,0.0,2.0
4083,opportunities,5.0,0.0,14.0
4084,opportunity,0.0,0.0,7.0
4085,opposite,1.0,0.0,0.0
4086,opt,0.0,0.0,4.0
4087,optimism,0.0,0.0,1.0
4088,opting,0.0,0.0,1.0
4089,option,2.0,0.0,8.0
4090,optional,2.0,0.0,0.0
4091,options,2.0,0.0,61.0
4092,optionvalue,1.0,0.0,0.0
4093,optum,0.0,0.0,1.0
4094,oral,0.0,0.0,2.0
4095,orange,0.0,0.0,1.0
4096,order,0.0,0.0,20.0
4097,ordered,0.0,0.0,3.0
4098,orders,1.0,0.0,2.0
4099,orderto,0.0,0.0,1.0
4100,organ,0.0,0.0,14.0
4101,organism,0.0,0.0,1.0
4102,organization,3.0,0.0,4.0
4103,organizational,0.0,0.0,2.0
4104,organizations,3.0,0.0,6.0
4105,organized,0.0,0.0,1.0
4106,organizing,1.0,0.0,1.0
4107,organs,0.0,0.0,8.0
4108,orgasm,0.0,0.0,1.0
4109,orientation,5.0,0.0,3.0
4110,original,1.0,0.0,1.0
4111,originally,0.0,0.0,2.0
4112,originating,0.0,0.0,1.0
4113,orthopedic,0.0,0.0,1.0
4114,orthopedics,0.0,0.0,44.0
4115,osteopathic,0.0,0.0,1.0
4116,osteopenia,0.0,0.0,1.0
4117,osteoporosis,0.0,0.0,5.0
4118,other,18.0,0.0,164.0
4119,others,0.0,0.0,15.0
4120,otherwise,2.0,0.0,7.0
4121,otoacoustic,0.0,0.0,2.0
4122,otr,0.0,0.0,1.0
4123,ouklilane,0.0,0.0,2.0
4124,ounces,0.0,0.0,4.0
4125,our,67.0,0.0,375.0
4126,ourselves,0.0,0.0,3.0
4127,out,21.0,0.0,28.0
4128,outcome,0.0,0.0,2.0
4129,outcomes,0.0,0.0,4.0
4130,outer,0.0,0.0,2.0
4131,outgrowing,0.0,0.0,1.0
4132,outpatient,0.0,0.0,14.0
4133,outpatients,0.0,0.0,1.0
4134,outperform,0.0,0.0,1.0
4135,outreach,0.0,0.0,1.0
4136,outside,2.0,0.0,11.0
4137,outstanding,0.0,0.0,1.0
4138,out”,0.0,0.0,1.0
4139,ovarian,0.0,0.0,20.0
4140,ovaries,0.0,0.0,5.0
4141,ovary,0.0,0.0,1.0
4142,over,5.0,0.0,23.0
4143,overactive,0.0,0.0,10.0
4144,overall,0.0,0.0,7.0
4145,overcome,0.0,0.0,1.0
4146,overpay,0.0,0.0,2.0
4147,overpayments,0.0,0.0,2.0
4148,oversees,0.0,0.0,1.0
4149,overview,6.0,0.0,1.0
4150,overweight,0.0,0.0,1.0
4151,overwhelmed,0.0,0.0,1.0
4152,overwhelming,0.0,0.0,1.0
4153,ovulation,0.0,0.0,1.0
4154,own,4.0,0.0,20.0
4155,owned,0.0,0.0,1.0
4156,ownership,0.0,0.0,1.0
4157,oxford,1.0,0.0,0.0
4158,o’connell,0.0,0.0,1.0
4159,pace,0.0,0.0,2.0
4160,pacheco,0.0,0.0,2.0
4161,packaging,0.0,0.0,2.0
4162,packs,0.0,0.0,1.0
4163,pad,2.0,0.0,2.0
4164,page,7.0,0.0,4.0
4165,pagejobs,1.0,0.0,0.0
4166,pages,3.0,0.0,1.0
4167,paging,0.0,0.0,1.0
4168,paid,0.0,0.0,2.0
4169,pain,0.0,0.0,69.0
4170,painful,0.0,0.0,13.0
4171,painless,0.0,0.0,2.0
4172,palliative,0.0,0.0,17.0
4173,palmer,0.0,0.0,2.0
4174,pancreatic,0.0,0.0,1.0
4175,pancreatitis,0.0,0.0,2.0
4176,pap,0.0,0.0,9.0
4177,paper,0.0,0.0,2.0
4178,paperwork,0.0,0.0,1.0
4179,papilloma,0.0,0.0,1.0
4180,papillomavirus,0.0,0.0,1.0
4181,paragard,1.0,0.0,0.0
4182,paragraph,1.0,0.0,0.0
4183,paralyzed,0.0,0.0,1.0
4184,parameter,1.0,0.0,0.0
4185,parent,6.0,0.0,3.0
4186,parent's,1.0,0.0,0.0
4187,parenthood,267.0,0.0,0.0
4188,parenting,0.0,0.0,2.0
4189,parents,4.0,0.0,5.0
4190,paresthetica,0.0,0.0,1.0
4191,park,0.0,0.0,4.0
4192,parking,2.0,0.0,14.0
4193,parkinson’s,0.0,0.0,2.0
4194,parkwayeast,0.0,0.0,1.0
4195,part,0.0,0.0,27.0
4196,partial,0.0,0.0,2.0
4197,participants,0.0,0.0,2.0
4198,participate,10.0,0.0,6.0
4199,participating,0.0,0.0,2.0
4200,participation,0.0,0.0,1.0
4201,particular,0.0,0.0,2.0
4202,particularly,0.0,0.0,2.0
4203,parties,0.0,0.0,3.0
4204,partner,3.0,0.0,1.0
4205,partnered,0.0,0.0,2.0
4206,partnering,0.0,0.0,1.0
4207,partners,0.0,0.0,4.0
4208,partnership,0.0,0.0,1.0
4209,partnerships,0.0,0.0,2.0
4210,parts,0.0,0.0,1.0
4211,party,0.0,0.0,3.0
4212,pasquale's,0.0,0.0,1.0
4213,pasquales,0.0,0.0,1.0
4214,pass,1.0,0.0,4.0
4215,passage,0.0,0.0,1.0
4216,passageway,0.0,0.0,1.0
4217,passed,0.0,0.0,3.0
4218,passing,0.0,0.0,3.0
4219,passion,0.0,0.0,1.0
4220,passionate,0.0,0.0,3.0
4221,passionately,1.0,0.0,1.0
4222,passwords,1.0,0.0,0.0
4223,past,0.0,0.0,6.0
4224,pat,0.0,0.0,1.0
4225,patches,0.0,0.0,1.0
4226,path,13.0,0.0,1.0
4227,pathogens,0.0,0.0,2.0
4228,pathologists,0.0,0.0,5.0
4229,pathology,0.0,0.0,17.0
4230,patient,2.0,0.0,117.0
4231,patient's,0.0,0.0,4.0
4232,patients,2.0,0.0,253.0
4233,patients',0.0,0.0,1.0
4234,patients’,0.0,0.0,5.0
4235,patient—considering,0.0,0.0,1.0
4236,patient’s,0.0,0.0,7.0
4237,patricia,0.0,0.0,6.0
4238,patrick,0.0,0.0,2.0
4239,pattern,0.0,0.0,1.0
4240,patterson,0.0,0.0,2.0
4241,paul,0.0,0.0,12.0
4242,paula,0.0,0.0,2.0
4243,pave,0.0,0.0,1.0
4244,pavilion,0.0,0.0,150.0
4245,pawtucket,0.0,0.0,2.0
4246,pay,2.0,0.0,101.0
4247,paying,0.0,0.0,1.0
4248,payload,2.0,0.0,0.0
4249,payment,6.0,0.0,10.0
4250,paymentmethod,1.0,0.0,0.0
4251,payments,2.0,0.0,1.0
4252,pcesspaulding,0.0,0.0,1.0
4253,pchc,0.0,0.0,2.0
4254,pcp,0.0,0.0,2.0
4255,peaceful,0.0,0.0,1.0
4256,peanut,0.0,0.0,1.0
4257,pearson,0.0,0.0,2.0
4258,peasley,0.0,0.0,2.0
4259,pediatric,0.0,0.0,88.0
4260,pediatrician,0.0,0.0,1.0
4261,pediatrics,0.0,0.0,25.0
4262,peloquin,0.0,0.0,6.0
4263,pelvic,0.0,0.0,198.0
4264,pelvis,0.0,0.0,1.0
4265,pendleton,0.0,0.0,4.0
4266,penetrant,0.0,0.0,1.0
4267,penetrate,0.0,0.0,1.0
4268,pennsylvania,0.0,0.0,2.0
4269,people,9.0,0.0,63.0
4270,per,0.0,0.0,9.0
4271,percent,0.0,0.0,10.0
4272,percentage,1.0,0.0,1.0
4273,percocet,0.0,0.0,1.0
4274,percutaneous,0.0,0.0,1.0
4275,perfdata,0.0,0.0,50.0
4276,perfectly,0.0,0.0,1.0
4277,perform,0.0,0.0,5.0
4278,performance,0.0,0.0,1.0
4279,performed,0.0,0.0,6.0
4280,performing,0.0,0.0,1.0
4281,peribottle,0.0,0.0,1.0
4282,perinatal,0.0,0.0,10.0
4283,perineal,0.0,0.0,1.0
4284,perineum,0.0,0.0,1.0
4285,period,6.0,0.0,2.0
4286,periods,0.0,0.0,2.0
4287,perks,1.0,0.0,0.0
4288,perkspot,0.0,0.0,1.0
4289,permanent,0.0,0.0,4.0
4290,permission,4.0,0.0,2.0
4291,permitted,0.0,0.0,7.0
4292,persistent,0.0,0.0,1.0
4293,person,0.0,0.0,24.0
4294,personal,3.0,0.0,22.0
4295,personalized,0.0,0.0,7.0
4296,personally,0.0,0.0,2.0
4297,personnel,0.0,0.0,4.0
4298,persons,0.0,0.0,2.0
4299,person’s,0.0,0.0,1.0
4300,perspiciatis,0.0,0.0,9.0
4301,pertains,0.0,0.0,1.0
4302,pessaries,0.0,0.0,7.0
4303,pessary,0.0,0.0,11.0
4304,pet,0.0,0.0,5.0
4305,peter,0.0,0.0,4.0
4306,pets,0.0,0.0,1.0
4307,pflum,0.0,0.0,2.0
4308,pharamcy,0.0,0.0,1.0
4309,pharmacy,0.0,0.0,8.0
4310,phd,0.0,0.0,55.0
4311,phi,0.0,0.0,48.0
4312,philanthropy,0.0,0.0,1.0
4313,phillip,0.0,0.0,2.0
4314,phillips,0.0,0.0,15.0
4315,philosophy,0.0,0.0,2.0
4316,phlebotomists,0.0,0.0,2.0
4317,phlebotomy,0.0,0.0,1.0
4318,phone,2.0,0.0,7.0
4319,photo,0.0,0.0,3.0
4320,photos,2.0,0.0,1.0
4321,physical,6.0,0.0,108.0
4322,physician,0.0,0.0,50.0
4323,physicians,0.0,0.0,24.0
4324,physiology,0.0,0.0,1.0
4325,picchioni,0.0,0.0,2.0
4326,pick,0.0,0.0,2.0
4327,pictures,0.0,0.0,1.0
4328,piece,0.0,0.0,1.0
4329,piechocki,0.0,0.0,10.0
4330,pierre,0.0,0.0,2.0
4331,pilgrim,1.0,0.0,0.0
4332,pill,7.0,0.0,0.0
4333,pillow,0.0,0.0,1.0
4334,pills,0.0,0.0,4.0
4335,pin,2.0,0.0,0.0
4336,pinak,0.0,0.0,2.0
4337,pineda,0.0,0.0,2.0
4338,pink,3.0,0.0,0.0
4339,pinshats,1.0,0.0,0.0
4340,pioneering,0.0,0.0,1.0
4341,pittsburgh,0.0,0.0,5.0
4342,place,0.0,0.0,8.0
4343,placed,1.0,0.0,5.0
4344,placement,0.0,0.0,1.0
4345,placenta,0.0,0.0,3.0
4346,places,0.0,0.0,4.0
4347,plain,0.0,0.0,240.0
4348,plains,5.0,0.0,0.0
4349,plakyil,0.0,0.0,2.0
4350,plan,2.0,0.0,18.0
4351,plane,0.0,0.0,1.0
4352,planes,0.0,0.0,1.0
4353,planned,269.0,0.0,0.0
4354,planner,0.0,0.0,1.0
4355,planning,0.0,0.0,24.0
4356,plans,1.0,0.0,7.0
4357,planus,0.0,0.0,2.0
4358,plastic,0.0,0.0,24.0
4359,plastics,0.0,0.0,2.0
4360,plate,0.0,0.0,1.0
4361,platform,0.0,0.0,1.0
4362,platforms,0.0,0.0,1.0
4363,play,0.0,0.0,1.0
4364,playback,2.0,0.0,0.0
4365,played,0.0,0.0,1.0
4366,playing,2.0,0.0,0.0
4367,plays,0.0,0.0,1.0
4368,plaza,0.0,0.0,1.0
4369,please,35.0,0.0,98.0
4370,pleased,0.0,0.0,3.0
4371,plenty,0.0,0.0,1.0
4372,plugs,0.0,0.0,3.0
4373,plunger,0.0,0.0,2.0
4374,plus,1.0,0.0,1.0
4375,pmdd,0.0,0.0,1.0
4376,pmfriday,0.0,0.0,1.0
4377,pms,0.0,0.0,1.0
4378,pneumonia,0.0,0.0,1.0
4379,pocket,1.0,0.0,2.0
4380,podría,1.0,0.0,0.0
4381,point,2.0,0.0,2.0
4382,pointers,0.0,0.0,1.0
4383,points,0.0,0.0,1.0
4384,police,0.0,0.0,1.0
4385,policies,2.0,0.0,1.0
4386,policy,19.0,0.0,20.0
4387,policyapplypolicy,1.0,0.0,0.0
4388,policyhybridplanned,1.0,0.0,0.0
4389,policyprivacy,1.0,0.0,0.0
4390,policyterms,2.0,0.0,0.0
4391,policywe,0.0,0.0,6.0
4392,policywork,1.0,0.0,0.0
4393,political,3.0,0.0,0.0
4394,politicians’,1.0,0.0,0.0
4395,pollak,0.0,0.0,2.0
4396,pollard,0.0,0.0,8.0
4397,polu,0.0,0.0,2.0
4398,polycystic,0.0,0.0,5.0
4399,polyps,0.0,0.0,1.0
4400,pommerening,0.0,0.0,2.0
4401,pontiac,0.0,0.0,12.0
4402,pooja,0.0,0.0,2.0
4403,pools,0.0,0.0,1.0
4404,poor,0.0,0.0,3.0
4405,pop,0.0,0.0,1.0
4406,popular,0.0,0.0,12.0
4407,popularity,0.0,0.0,1.0
4408,populate,2.0,0.0,0.0
4409,populated,1.0,0.0,0.0
4410,populates,6.0,0.0,0.0
4411,population,0.0,0.0,5.0
4412,populations,0.0,0.0,2.0
4413,por,1.0,0.0,0.0
4414,porro,0.0,0.0,3.0
4415,portal,0.0,0.0,8.0
4416,portions,0.0,0.0,3.0
4417,portuguese,0.0,0.0,2.0
4418,poses,0.0,0.0,1.0
4419,position,0.0,0.0,7.0
4420,positions,1.0,0.0,9.0
4421,positive,0.0,0.0,6.0
4422,possess,0.0,0.0,1.0
4423,possibilities,0.0,0.0,1.0
4424,possibility,0.0,0.0,1.0
4425,possible,0.0,0.0,13.0
4426,possibly,0.0,0.0,13.0
4427,post,3.0,0.0,26.0
4428,postal,2.0,0.0,1.0
4429,postcontainer,0.0,0.0,1.0
4430,postdata,2.0,0.0,0.0
4431,posterior,0.0,0.0,1.0
4432,posting,0.0,0.0,1.0
4433,postmenopausal,0.0,0.0,4.0
4434,postpartum,0.0,0.0,92.0
4435,postrender,2.0,0.0,0.0
4436,posts,2.0,0.0,7.0
4437,postural,0.0,0.0,3.0
4438,posture,0.0,0.0,1.0
4439,potent,0.0,0.0,1.0
4440,potential,0.0,0.0,4.0
4441,potter,0.0,0.0,1.0
4442,pound,0.0,0.0,1.0
4443,pounds,0.0,0.0,1.0
4444,power,0.0,0.0,3.0
4445,powered,1.0,0.0,0.0
4446,powerful,0.0,0.0,1.0
4447,powrie,0.0,0.0,4.0
4448,ppfa,8.0,0.0,0.0
4449,ppsne,1.0,0.0,0.0
4450,practice,0.0,0.0,41.0
4451,practices,0.0,0.0,10.0
4452,practicesyou,0.0,0.0,1.0
4453,practitioner,0.0,0.0,2.0
4454,practitioners,0.0,0.0,3.0
4455,prairie,0.0,0.0,2.0
4456,prasugrel,0.0,0.0,1.0
4457,pre,2.0,0.0,0.0
4458,preadmission,0.0,0.0,2.0
4459,precancerous,0.0,0.0,1.0
4460,precautions,0.0,0.0,1.0
4461,precision,0.0,0.0,1.0
4462,prediction,0.0,0.0,1.0
4463,predictions,2.0,0.0,0.0
4464,preeclampsia,0.0,0.0,4.0
4465,preemies,0.0,0.0,1.0
4466,preeminent,0.0,0.0,1.0
4467,prefer,0.0,0.0,6.0
4468,preferences,0.0,0.0,2.0
4469,preferred,2.0,0.0,5.0
4470,pregnancies,0.0,0.0,1.0
4471,pregnancy,10.0,0.0,197.0
4472,pregnant,6.0,0.0,12.0
4473,premarin,0.0,0.0,1.0
4474,premenstrual,0.0,0.0,5.0
4475,premier,0.0,0.0,4.0
4476,premium,1.0,0.0,0.0
4477,prenatal,0.0,0.0,12.0
4478,preoperative,0.0,0.0,3.0
4479,preparation,0.0,0.0,6.0
4480,preparations,1.0,0.0,2.0
4481,prepare,0.0,0.0,1.0
4482,preparing,0.0,0.0,3.0
4483,presbyterian,0.0,0.0,1.0
4484,preschool,0.0,0.0,2.0
4485,prescribe,0.0,0.0,1.0
4486,prescribed,0.0,0.0,6.0
4487,prescription,1.0,0.0,5.0
4488,prescriptions,1.0,0.0,0.0
4489,presence,0.0,0.0,2.0
4490,present,0.0,0.0,8.0
