,token,Total0,Total1,Total2,Total3,Total4,Total5
2303,racial,0.0,0.0,0.0,0.0,0.0,1.0
2304,racism,1.0,1.0,1.0,0.0,0.0,0.0
2305,radio,2.0,2.0,2.0,0.0,0.0,0.0
2306,range,0.0,0.0,0.0,5.0,0.0,3.0
2307,ranging,0.0,0.0,0.0,0.0,0.0,1.0
2308,rapidly,0.0,0.0,0.0,0.0,0.0,1.0
2309,rare,0.0,0.0,0.0,0.0,0.0,24.0
2310,rash,0.0,0.0,0.0,0.0,0.0,1.0
2311,rates,3.0,2.0,3.0,0.0,0.0,0.0
2312,rather,0.0,0.0,0.0,0.0,0.0,1.0
2313,ravitz,0.0,0.0,0.0,0.0,0.0,72.0
2314,rdpze,1.0,1.0,1.0,0.0,0.0,0.0
2315,reach,2.0,2.0,2.0,6.0,0.0,0.0
2316,reached,4.0,4.0,4.0,0.0,0.0,0.0
2317,read,8.0,8.0,8.0,0.0,0.0,1.0
2318,reading,0.0,0.0,0.0,0.0,0.0,1.0
2319,ready,0.0,0.0,0.0,0.0,0.0,1.0
2320,real,0.0,0.0,0.0,0.0,0.0,25.0
2321,realities,0.0,0.0,0.0,0.0,0.0,1.0
2322,realized,0.0,0.0,0.0,0.0,0.0,2.0
2323,really,4.0,4.0,4.0,0.0,0.0,25.0
2324,reason,0.0,0.0,0.0,0.0,0.0,25.0
2325,reasons,0.0,1.0,1.0,0.0,0.0,0.0
2326,rec,8.0,4.0,8.0,0.0,0.0,0.0
2327,receipt,2.0,2.0,2.0,0.0,0.0,0.0
2328,receipt',2.0,1.0,2.0,0.0,0.0,0.0
2329,receive,5.0,5.0,5.0,0.0,0.0,23.0
2330,received,1.0,1.0,1.0,0.0,0.0,0.0
2331,receives,0.0,0.0,0.0,0.0,0.0,1.0
2332,receiving,1.0,1.0,1.0,5.0,0.0,4.0
2333,recent,0.0,0.0,0.0,0.0,0.0,1.0
2334,recently,0.0,0.0,0.0,0.0,0.0,1.0
2335,recess,1.0,1.0,1.0,0.0,0.0,0.0
2336,recipient,5.0,5.0,5.0,0.0,0.0,0.0
2337,recognize,1.0,1.0,1.0,0.0,0.0,1.0
2338,recommend,0.0,0.0,0.0,0.0,0.0,2.0
2339,record,12.0,7.0,12.0,0.0,0.0,0.0
2340,records,0.0,0.0,0.0,0.0,0.0,3.0
2341,recruitment,7.0,7.0,7.0,0.0,0.0,0.0
2342,recurringfrequency,3.0,3.0,3.0,0.0,0.0,0.0
2343,redirected,4.0,4.0,4.0,0.0,0.0,0.0
2344,reduce,0.0,0.0,0.0,0.0,0.0,1.0
2345,reducing,0.0,0.0,0.0,0.0,0.0,1.0
2346,refer,1.0,1.0,1.0,0.0,0.0,0.0
2347,referrals,3.0,3.0,4.0,0.0,0.0,2.0
2348,refill,3.0,2.0,2.0,0.0,0.0,1.0
2349,refills,0.0,0.0,0.0,0.0,0.0,33.0
2350,refillsneed,0.0,0.0,0.0,0.0,0.0,14.0
2351,reflect,0.0,0.0,0.0,0.0,0.0,3.0
2352,reflection,0.0,0.0,0.0,0.0,0.0,1.0
2353,reflux,0.0,0.0,0.0,0.0,0.0,1.0
2354,reform,1.0,1.0,1.0,0.0,0.0,0.0
2355,refresh,1.0,1.0,1.0,0.0,0.0,0.0
2356,refreshed,4.0,2.0,4.0,0.0,0.0,0.0
2357,regarding,0.0,0.0,0.0,0.0,0.0,2.0
2358,region,6.0,6.0,6.0,0.0,0.0,0.0
2359,regional,6.0,6.0,6.0,0.0,0.0,0.0
2360,register,0.0,0.0,0.0,0.0,0.0,3.0
2361,registered,2.0,2.0,2.0,0.0,0.0,0.0
2362,registering,0.0,0.0,0.0,0.0,0.0,2.0
2363,registration,2.0,2.0,2.0,0.0,0.0,3.0
2364,regular,0.0,0.0,0.0,0.0,0.0,2.0
2365,regularly,0.0,0.0,0.0,0.0,0.0,1.0
2366,regulations,2.0,2.0,2.0,0.0,0.0,1.0
2367,related,0.0,0.0,0.0,0.0,0.0,26.0
2368,relating,0.0,0.0,0.0,0.0,0.0,24.0
2369,relationship,0.0,0.0,0.0,0.0,0.0,24.0
2370,relationships,4.0,4.0,4.0,0.0,0.0,0.0
2371,release,0.0,0.0,0.0,0.0,0.0,2.0
2372,releases,2.0,2.0,2.0,0.0,0.0,0.0
2373,reliable,1.0,1.0,1.0,0.0,0.0,0.0
2374,relief,0.0,0.0,0.0,0.0,0.0,1.0
2375,relieve,0.0,0.0,0.0,0.0,0.0,1.0
2376,remain,5.0,5.0,5.0,0.0,0.0,3.0
2377,remains,1.0,1.0,1.0,0.0,0.0,2.0
2378,remember,4.0,2.0,4.0,0.0,0.0,25.0
2379,remote,0.0,0.0,0.0,5.0,0.0,0.0
2380,removals,0.0,0.0,0.0,0.0,0.0,1.0
2381,remove,2.0,2.0,2.0,0.0,0.0,1.0
2382,removing,1.0,1.0,1.0,0.0,0.0,0.0
2383,renders,3.0,3.0,3.0,0.0,0.0,0.0
2384,renew,1.0,1.0,1.0,0.0,0.0,0.0
2385,reopened,0.0,0.0,0.0,0.0,0.0,1.0
2386,repeat,1.0,1.0,1.0,0.0,0.0,0.0
2387,replacement,0.0,0.0,0.0,0.0,0.0,2.0
2388,report,5.0,5.0,5.0,0.0,0.0,4.0
2389,reports,2.0,2.0,2.0,0.0,0.0,0.0
2390,reposition,2.0,2.0,2.0,0.0,0.0,0.0
2391,reprocare,0.0,0.0,0.0,0.0,0.0,2.0
2392,reproductive,15.0,15.0,15.0,24.0,0.0,42.0
2393,repurpse,2.0,2.0,2.0,0.0,0.0,0.0
2394,req,2.0,2.0,2.0,0.0,0.0,0.0
2395,request,1.0,1.0,1.0,0.0,0.0,43.0
2396,requested,0.0,0.0,0.0,0.0,0.0,1.0
2397,requestheaders,2.0,2.0,2.0,0.0,0.0,0.0
2398,requesting,0.0,0.0,0.0,0.0,0.0,1.0
2399,requests,2.0,2.0,2.0,0.0,0.0,12.0
2400,require,5.0,5.0,5.0,0.0,0.0,9.0
2401,required,0.0,1.0,1.0,0.0,0.0,6.0
2402,requiredare,1.0,1.0,1.0,0.0,0.0,0.0
2403,resale,0.0,0.0,0.0,0.0,0.0,1.0
2404,reschedule,0.0,0.0,0.0,0.0,0.0,1.0
2405,research,21.0,21.0,21.0,0.0,0.0,0.0
2406,researchnew,1.0,1.0,1.0,0.0,0.0,0.0
2407,reserve,0.0,0.0,0.0,0.0,0.0,1.0
2408,reset,14.0,7.0,14.0,0.0,0.0,0.0
2409,resharper,10.0,10.0,10.0,0.0,0.0,0.0
2410,residency,0.0,0.0,0.0,0.0,0.0,1.0
2411,resident,0.0,0.0,0.0,0.0,0.0,2.0
2412,residents,0.0,0.0,0.0,0.0,0.0,1.0
2413,resilience,0.0,0.0,0.0,0.0,0.0,2.0
2414,resolve,0.0,0.0,0.0,0.0,0.0,1.0
2415,resolved,0.0,0.0,0.0,0.0,0.0,1.0
2416,resources,9.0,9.0,9.0,12.0,0.0,27.0
2417,respect,1.0,1.0,1.0,0.0,0.0,1.0
2418,respected,0.0,0.0,0.0,0.0,0.0,1.0
2419,respectful,0.0,0.0,0.0,0.0,0.0,1.0
2420,respective,0.0,0.0,0.0,0.0,0.0,1.0
2421,respects,2.0,2.0,2.0,0.0,0.0,19.0
2422,respiratory,0.0,0.0,0.0,0.0,0.0,1.0
2423,responded,0.0,0.0,0.0,0.0,0.0,1.0
2424,response,4.0,4.0,4.0,0.0,0.0,1.0
2425,responsehybridoffice,1.0,1.0,1.0,0.0,0.0,0.0
2426,responseoffice,1.0,1.0,1.0,0.0,0.0,0.0
2427,responsibility,0.0,0.0,0.0,0.0,0.0,2.0
2428,responsible,0.0,0.0,0.0,0.0,0.0,2.0
2429,rest,2.0,2.0,2.0,0.0,0.0,0.0
2430,restore,6.0,6.0,6.0,0.0,0.0,0.0
2431,restrictions,0.0,0.0,0.0,0.0,0.0,1.0
2432,retention,1.0,1.0,1.0,0.0,0.0,0.0
2433,retired,0.0,0.0,0.0,0.0,0.0,24.0
2434,retrieving,2.0,2.0,2.0,0.0,0.0,0.0
2435,return,88.0,62.0,88.0,3.0,0.0,7.0
2436,returned,12.0,6.0,12.0,0.0,0.0,0.0
2437,returns,2.0,2.0,2.0,0.0,0.0,0.0
2438,reveal,0.0,0.0,0.0,0.0,0.0,1.0
2439,revenue,1.0,1.0,1.0,0.0,0.0,0.0
2440,review,4.0,4.0,4.0,0.0,0.0,3.0
2441,richard,0.0,0.0,0.0,0.0,0.0,1.0
2442,right,9.0,9.0,9.0,5.0,0.0,41.0
2443,rightclick,1.0,1.0,1.0,0.0,0.0,1.0
2444,rights,69.0,39.0,69.0,0.0,0.0,24.0
2445,ring,0.0,0.0,0.0,0.0,0.0,1.0
2446,risk,1.0,1.0,1.0,0.0,0.0,0.0
2447,river,0.0,0.0,0.0,0.0,0.0,1.0
2448,road,0.0,0.0,0.0,0.0,0.0,24.0
2449,roberta,0.0,0.0,0.0,0.0,0.0,24.0
2450,rockies,0.0,0.0,0.0,0.0,0.0,1.0
2451,rocky,5.0,5.0,5.0,0.0,0.0,0.0
2452,roe,1.0,1.0,1.0,0.0,0.0,0.0
2453,role,0.0,0.0,0.0,0.0,0.0,1.0
2454,roo,3.0,3.0,3.0,0.0,0.0,0.0
2455,room,0.0,0.0,0.0,0.0,0.0,2.0
2456,root,1.0,1.0,1.0,0.0,0.0,1.0
2457,roundabout,0.0,0.0,0.0,0.0,0.0,1.0
2458,routine,0.0,0.0,0.0,0.0,0.0,26.0
2459,rule,0.0,0.0,0.0,0.0,0.0,1.0
2460,rules,0.0,0.0,0.0,0.0,0.0,1.0
2461,run,2.0,2.0,2.0,5.0,0.0,0.0
2462,running,2.0,2.0,2.0,0.0,0.0,0.0
2463,runs,5.0,5.0,5.0,0.0,0.0,0.0
2464,rural,0.0,0.0,0.0,0.0,0.0,1.0
2465,rushed,0.0,0.0,0.0,0.0,0.0,24.0
2466,russell,0.0,0.0,0.0,0.0,0.0,1.0
2467,ryan,0.0,0.0,0.0,0.0,0.0,24.0
2468,safe,6.0,5.0,6.0,7.0,0.0,8.0
2469,safely,2.0,2.0,2.0,0.0,0.0,1.0
2470,safer,1.0,1.0,1.0,0.0,0.0,0.0
2471,safest,0.0,0.0,0.0,1.0,0.0,0.0
2472,safety,2.0,3.0,3.0,0.0,0.0,2.0
2473,safetyhow,1.0,1.0,1.0,0.0,0.0,0.0
2474,salesforce,1.0,1.0,1.0,0.0,0.0,0.0
2475,same,2.0,2.0,2.0,0.0,0.0,55.0
2476,sans,3.0,3.0,3.0,0.0,0.0,1.0
2477,sasheer,1.0,1.0,1.0,0.0,0.0,0.0
2478,sat,1.0,1.0,1.0,5.0,0.0,0.0
2479,save,3.0,3.0,3.0,0.0,0.0,1.0
2480,saved,0.0,0.0,0.0,0.0,0.0,24.0
2481,say,0.0,0.0,0.0,0.0,0.0,24.0
2482,scale,0.0,0.0,0.0,0.0,0.0,1.0
2483,scales,0.0,0.0,0.0,0.0,0.0,1.0
2484,scan,0.0,0.0,0.0,0.0,0.0,1.0
2485,scanned,0.0,0.0,0.0,0.0,0.0,1.0
2486,scare,1.0,1.0,1.0,0.0,0.0,0.0
2487,scarvestravelhome,1.0,1.0,1.0,0.0,0.0,0.0
2488,scenarios,1.0,1.0,1.0,0.0,0.0,0.0
2489,schedule,9.0,9.0,9.0,21.0,0.0,44.0
2490,schedulecall,0.0,0.0,0.0,0.0,0.0,14.0
2491,scheduled,1.0,0.0,1.0,0.0,0.0,14.0
2492,schedules,0.0,0.0,0.0,0.0,0.0,3.0
2493,scheduling,2.0,2.0,2.0,0.0,0.0,30.0
2494,school,0.0,1.0,1.0,0.0,0.0,26.0
2495,schools,1.0,1.0,1.0,0.0,0.0,24.0
2496,scorecard,1.0,1.0,1.0,0.0,0.0,0.0
2497,screen,18.0,18.0,18.0,0.0,0.0,223.0
2498,screening,0.0,0.0,0.0,0.0,0.0,4.0
2499,screenings,1.0,1.0,1.0,0.0,0.0,0.0
2500,screens,0.0,0.0,0.0,0.0,0.0,24.0
2501,script,2.0,2.0,2.0,0.0,0.0,0.0
2502,scroll,0.0,0.0,0.0,1.0,0.0,0.0
2503,scroller,8.0,4.0,8.0,0.0,0.0,0.0
2504,scrolllocation,16.0,8.0,16.0,0.0,0.0,0.0
2505,seal,0.0,0.0,0.0,0.0,0.0,1.0
2506,search,57.0,50.0,57.0,0.0,0.0,1.0
2507,seat,0.0,0.0,1.0,0.0,0.0,0.0
2508,second,3.0,3.0,3.0,2.0,0.0,2.0
2509,secondary,0.0,0.0,0.0,0.0,0.0,1.0
2510,seconds,41.0,41.0,41.0,0.0,0.0,0.0
2511,section,5.0,5.0,5.0,0.0,0.0,0.0
2512,secure,4.0,3.0,4.0,0.0,0.0,9.0
2513,secured,0.0,0.0,0.0,0.0,0.0,1.0
2514,security,6.0,3.0,6.0,0.0,0.0,8.0
2515,sedation,0.0,0.0,0.0,0.0,0.0,1.0
2516,sedative,0.0,0.0,0.0,0.0,0.0,1.0
2517,see,10.0,10.0,10.0,0.0,0.0,81.0
2518,seeing,0.0,0.0,0.0,0.0,0.0,2.0
2519,seek,0.0,0.0,0.0,0.0,0.0,25.0
2520,seeking,2.0,2.0,2.0,0.0,0.0,0.0
2521,seems,1.0,1.0,1.0,0.0,0.0,0.0
2522,seen,0.0,0.0,0.0,0.0,0.0,2.0
2523,segment,2.0,2.0,2.0,0.0,0.0,0.0
2524,segmentcount,1.0,1.0,1.0,0.0,0.0,0.0
2525,segments,1.0,1.0,1.0,0.0,0.0,0.0
2526,segoe,2.0,2.0,2.0,0.0,0.0,2.0
2527,segue,4.0,4.0,4.0,0.0,0.0,0.0
2528,select,20.0,16.0,20.0,0.0,0.0,26.0
2529,selected,9.0,9.0,9.0,0.0,0.0,0.0
2530,selectedtype,4.0,2.0,4.0,0.0,0.0,0.0
2531,selection,7.0,4.0,7.0,0.0,0.0,0.0
2532,selects,4.0,4.0,4.0,0.0,0.0,0.0
2533,self,0.0,0.0,0.0,0.0,0.0,3.0
2534,self”,0.0,0.0,0.0,0.0,0.0,24.0
2535,sell,0.0,0.0,0.0,0.0,0.0,1.0
2536,send,9.0,9.0,9.0,0.0,0.0,3.0
2537,sending,0.0,0.0,0.0,0.0,0.0,1.0
2538,senior,14.0,14.0,14.0,0.0,0.0,0.0
2539,sensitive,0.0,0.0,0.0,0.0,0.0,1.0
2540,sent,2.0,2.0,2.0,0.0,0.0,0.0
2541,separate,1.0,1.0,1.0,0.0,0.0,1.0
2542,separately,0.0,0.0,0.0,0.0,0.0,1.0
2543,september,0.0,0.0,0.0,0.0,0.0,1.0
2544,series,0.0,0.0,0.0,0.0,0.0,1.0
2545,serve,2.0,2.0,2.0,5.0,0.0,0.0
2546,service,16.0,14.0,16.0,14.0,0.0,5.0
2547,services,41.0,42.0,42.0,42.0,0.0,50.0
2548,serving,0.0,0.0,0.0,11.0,0.0,0.0
2549,session,6.0,4.0,6.0,0.0,0.0,2.0
2550,sessionlogouttimerid,3.0,3.0,3.0,0.0,0.0,0.0
2551,sessions,0.0,0.0,0.0,0.0,0.0,1.0
2552,sessionwarningtimerid,3.0,3.0,3.0,0.0,0.0,0.0
2553,set,16.0,16.0,16.0,0.0,0.0,5.0
2554,setting,1.0,1.0,1.0,2.0,0.0,2.0
2555,settings,3.0,3.0,3.0,0.0,0.0,0.0
2556,several,0.0,0.0,0.0,0.0,0.0,1.0
2557,severe,0.0,0.0,0.0,0.0,0.0,1.0
2558,sex,17.0,17.0,17.0,0.0,0.0,24.0
2559,sexual,19.0,19.0,19.0,22.0,0.0,101.0
2560,sexuality,1.0,1.0,1.0,0.0,0.0,0.0
2561,sexually,4.0,4.0,4.0,0.0,0.0,0.0
2562,sham,2.0,2.0,2.0,0.0,0.0,0.0
2563,shape,0.0,0.0,0.0,0.0,0.0,25.0
2564,share,12.0,12.0,12.0,0.0,0.0,32.0
2565,shared,1.0,1.0,1.0,1.0,0.0,0.0
2566,sharing,0.0,0.0,0.0,0.0,0.0,25.0
2567,she,0.0,0.0,0.0,0.0,0.0,97.0
2568,sheet,0.0,0.0,0.0,0.0,0.0,1.0
2569,shield,2.0,2.0,2.0,0.0,0.0,0.0
2570,shift,2.0,2.0,2.0,0.0,0.0,0.0
2571,shimmer,9.0,9.0,9.0,0.0,0.0,0.0
2572,shipping,3.0,3.0,3.0,0.0,0.0,0.0
2573,shop,8.0,8.0,8.0,0.0,0.0,0.0
2574,shorter,0.0,0.0,0.0,0.0,0.0,1.0
2575,shot,2.0,2.0,2.0,0.0,0.0,24.0
2576,shots,0.0,0.0,0.0,0.0,0.0,1.0
2577,should,4.0,4.0,4.0,0.0,0.0,15.0
2578,show,10.0,10.0,10.0,0.0,0.0,1.0
2579,showed,0.0,0.0,0.0,0.0,0.0,24.0
2580,showing,1.0,1.0,1.0,0.0,0.0,0.0
2581,shown,1.0,1.0,1.0,0.0,0.0,0.0
2582,shut,1.0,1.0,1.0,0.0,0.0,0.0
2583,sibling,12.0,6.0,12.0,0.0,0.0,0.0
2584,sick,0.0,0.0,0.0,0.0,0.0,57.0
2585,side,0.0,0.0,0.0,5.0,0.0,3.0
2586,sign,43.0,27.0,43.0,1.0,0.0,2.0
2587,signed,0.0,0.0,0.0,0.0,0.0,12.0
2588,significantly,0.0,0.0,0.0,0.0,0.0,1.0
2589,signs,0.0,0.0,0.0,0.0,0.0,1.0
2590,signupbuttons,4.0,2.0,4.0,0.0,0.0,0.0
2591,signupfields,4.0,2.0,4.0,0.0,0.0,0.0
2592,signuplink,2.0,1.0,2.0,0.0,0.0,0.0
2593,similar,0.0,0.0,0.0,0.0,0.0,2.0
2594,simple,1.0,1.0,1.0,0.0,0.0,0.0
2595,simply,0.0,0.0,0.0,0.0,0.0,3.0
2596,since,0.0,0.0,0.0,0.0,0.0,31.0
2597,single,2.0,2.0,2.0,0.0,0.0,1.0
2598,sinus,0.0,0.0,0.0,0.0,0.0,1.0
2599,site,8.0,8.0,8.0,0.0,0.0,9.0
2600,sitemap,3.0,3.0,3.0,0.0,0.0,0.0
2601,sites,0.0,0.0,0.0,0.0,0.0,1.0
2602,situation,0.0,0.0,0.0,0.0,0.0,2.0
2603,six,1.0,1.0,1.0,0.0,0.0,0.0
2604,sizes,2.0,2.0,2.0,0.0,0.0,0.0
2605,skilled,0.0,0.0,0.0,0.0,0.0,2.0
2606,skip,1.0,1.0,1.0,0.0,0.0,0.0
2607,skyla,1.0,1.0,1.0,0.0,0.0,0.0
2608,sleeve,3.0,3.0,3.0,0.0,0.0,0.0
2609,sliding,0.0,0.0,0.0,0.0,0.0,2.0
2610,slot,0.0,0.0,0.0,0.0,0.0,1.0
2611,slow,1.0,1.0,1.0,0.0,0.0,0.0
2612,small,4.0,4.0,4.0,0.0,0.0,27.0
2613,smalltencolumn,30.0,15.0,30.0,0.0,0.0,0.0
2614,smalltwelvecolumn,30.0,15.0,30.0,0.0,0.0,0.0
2615,smart,0.0,0.0,0.0,0.0,0.0,3.0
2616,smears,0.0,0.0,0.0,0.0,0.0,1.0
2617,smoking,0.0,0.0,0.0,0.0,0.0,1.0
2618,smooth,1.0,1.0,1.0,0.0,0.0,0.0
2619,snyder,0.0,0.0,0.0,0.0,0.0,24.0
2620,sobre,1.0,1.0,1.0,0.0,0.0,0.0
2621,social,5.0,5.0,5.0,0.0,0.0,28.0
2622,socket,0.0,0.0,0.0,0.0,0.0,2.0
2623,socks,1.0,1.0,1.0,0.0,0.0,0.0
2624,soft,0.0,0.0,0.0,0.0,0.0,24.0
2625,soften,0.0,0.0,0.0,0.0,0.0,1.0
2626,solid,108.0,107.0,108.0,0.0,0.0,123.0
2627,solidarity,0.0,0.0,0.0,0.0,0.0,2.0
2628,solutions,0.0,0.0,0.0,0.0,0.0,2.0
2629,some,3.0,3.0,3.0,3.0,0.0,81.0
2630,someone,3.0,3.0,3.0,0.0,0.0,3.0
2631,someone’s,0.0,0.0,0.0,0.0,0.0,24.0
2632,something,1.0,1.0,1.0,0.0,0.0,27.0
2633,sometimes,0.0,0.0,0.0,0.0,0.0,3.0
2634,son,6.0,6.0,6.0,0.0,0.0,0.0
2635,soon,2.0,2.0,2.0,0.0,0.0,0.0
2636,sorry,4.0,4.0,4.0,0.0,0.0,0.0
2637,source,3.0,3.0,3.0,0.0,0.0,1.0
2638,south,6.0,5.0,5.0,0.0,0.0,0.0
2639,southeast,4.0,4.0,4.0,0.0,0.0,0.0
2640,southern,3.0,3.0,3.0,0.0,0.0,0.0
2641,southwest,6.0,6.0,6.0,0.0,0.0,0.0
2642,space,0.0,0.0,0.0,0.0,0.0,4.0
2643,spam,0.0,0.0,0.0,0.0,0.0,1.0
2644,span,9.0,9.0,9.0,0.0,0.0,1.0
2645,speak,6.0,6.0,6.0,0.0,0.0,1.0
2646,speaking,0.0,0.0,0.0,5.0,0.0,0.0
2647,special,8.0,4.0,8.0,0.0,0.0,1.0
2648,specialty,0.0,1.0,1.0,0.0,0.0,0.0
2649,specific,2.0,2.0,2.0,0.0,0.0,2.0
2650,specifically,0.0,0.0,0.0,0.0,0.0,1.0
2651,specifications,0.0,0.0,0.0,0.0,0.0,1.0
2652,speed,1.0,1.0,1.0,0.0,0.0,0.0
2653,spends,0.0,0.0,0.0,0.0,0.0,24.0
2654,spent,0.0,0.0,0.0,0.0,0.0,3.0
2655,spokane,0.0,0.0,0.0,30.0,0.0,0.0
2656,spoken,0.0,0.0,0.0,0.0,0.0,1.0
2657,sports,0.0,0.0,0.0,0.0,0.0,3.0
2658,sports’,0.0,0.0,0.0,0.0,0.0,1.0
2659,spot,7.0,7.0,7.0,0.0,0.0,0.0
2660,spousal,0.0,0.0,0.0,0.0,0.0,1.0
2661,spread,0.0,0.0,0.0,0.0,0.0,1.0
2662,ssl,0.0,0.0,0.0,0.0,0.0,1.0
2663,ssr,2.0,2.0,2.0,0.0,0.0,2.0
2664,staff,4.0,5.0,6.0,0.0,0.0,11.0
2665,staffing,0.0,0.0,0.0,0.0,0.0,1.0
2666,stand,3.0,3.0,3.0,0.0,0.0,1.0
2667,standard,1.0,1.0,1.0,0.0,0.0,2.0
2668,standing,1.0,1.0,1.0,0.0,0.0,0.0
2669,start,8.0,7.0,8.0,0.0,0.0,25.0
2670,started,0.0,0.0,0.0,0.0,0.0,24.0
2671,starting,0.0,0.0,0.0,0.0,0.0,1.0
2672,state,14.0,14.0,14.0,0.0,0.0,4.0
2673,statement,6.0,4.0,6.0,0.0,0.0,1.0
2674,statementisnotterminated,4.0,4.0,4.0,0.0,0.0,0.0
2675,states,8.0,8.0,8.0,5.0,0.0,1.0
2676,static,0.0,0.0,0.0,5.0,0.0,0.0
2677,statistics,0.0,0.0,0.0,0.0,0.0,2.0
2678,status,0.0,0.0,0.0,0.0,0.0,1.0
2679,stay,4.0,4.0,4.0,0.0,0.0,0.0
2680,staying,0.0,0.0,0.0,0.0,0.0,1.0
2681,std,6.0,6.0,6.0,0.0,0.0,0.0
2682,stds,1.0,1.0,1.0,0.0,0.0,0.0
2683,step,3.0,2.0,3.0,0.0,0.0,24.0
2684,sterilization,2.0,2.0,2.0,0.0,0.0,0.0
2685,sti,0.0,0.0,0.0,2.0,0.0,5.0
2686,sticky,6.0,6.0,6.0,0.0,0.0,0.0
2687,still,4.0,4.0,4.0,0.0,0.0,27.0
2688,stocks,0.0,0.0,0.0,0.0,0.0,1.0
2689,stone,0.0,0.0,0.0,0.0,0.0,1.0
2690,stop,4.0,4.0,4.0,0.0,0.0,1.0
2691,storage,1.0,1.0,1.0,0.0,0.0,1.0
2692,store,32.0,20.0,32.0,0.0,0.0,2.0
2693,stored,0.0,0.0,0.0,0.0,0.0,2.0
2694,storedata,4.0,2.0,4.0,0.0,0.0,0.0
2695,storenow,2.0,2.0,2.0,0.0,0.0,0.0
2696,story,5.0,5.0,5.0,0.0,0.0,62.0
2697,straight,1.0,1.0,1.0,0.0,0.0,0.0
2698,strategyapplyvice,1.0,1.0,1.0,0.0,0.0,0.0
2699,strategynyc,1.0,1.0,1.0,0.0,0.0,0.0
2700,strategyoffice,1.0,1.0,1.0,0.0,0.0,0.0
2701,strategyremoteoffice,1.0,1.0,1.0,0.0,0.0,0.0
2702,street,16.0,6.0,12.0,5.0,0.0,14.0
2703,strengthened,0.0,0.0,0.0,0.0,0.0,1.0
2704,strep,0.0,0.0,0.0,0.0,0.0,1.0
2705,stressed,0.0,0.0,0.0,0.0,0.0,1.0
2706,strictly,0.0,0.0,0.0,0.0,0.0,2.0
2707,string,8.0,7.0,8.0,0.0,0.0,0.0
2708,strings,1.0,1.0,1.0,0.0,0.0,0.0
2709,strive,0.0,0.0,0.0,0.0,0.0,3.0
2710,strives,0.0,0.0,0.0,0.0,0.0,4.0
2711,stroller,0.0,0.0,1.0,0.0,0.0,0.0
2712,strong,1.0,1.0,1.0,0.0,0.0,1.0
2713,stronger,2.0,2.0,2.0,0.0,0.0,0.0
2714,strongly,0.0,0.0,0.0,0.0,0.0,1.0
2715,students,0.0,0.0,0.0,0.0,0.0,48.0
2716,stunt,1.0,1.0,1.0,0.0,0.0,0.0
2717,style,5.0,3.0,5.0,0.0,0.0,0.0
2718,styles,4.0,4.0,4.0,0.0,0.0,24.0
2719,styling,3.0,3.0,3.0,0.0,0.0,0.0
2720,stylize,4.0,4.0,4.0,0.0,0.0,0.0
2721,subject,1.0,1.0,1.0,0.0,0.0,3.0
2722,submission,2.0,2.0,2.0,0.0,0.0,1.0
2723,submit,7.0,7.0,7.0,0.0,0.0,11.0
2724,submitbtn,1.0,1.0,1.0,0.0,0.0,0.0
2725,submitpresegue,2.0,2.0,2.0,0.0,0.0,0.0
2726,submitsegue,4.0,4.0,4.0,0.0,0.0,0.0
2727,submitted,2.0,2.0,2.0,0.0,0.0,1.0
2728,suboxone,0.0,0.0,0.0,0.0,0.0,4.0
2729,subscribe,4.0,4.0,4.0,0.0,0.0,2.0
2730,subscribers,0.0,0.0,0.0,5.0,0.0,0.0
2731,subsidized,0.0,0.0,0.0,0.0,0.0,1.0
2732,succeed,0.0,0.0,0.0,0.0,0.0,1.0
2733,successful,0.0,0.0,0.0,0.0,0.0,1.0
2734,such,4.0,4.0,4.0,15.0,0.0,28.0
2735,sudden,0.0,0.0,0.0,0.0,0.0,3.0
2736,suit,0.0,0.0,0.0,1.0,0.0,0.0
2737,suitable,0.0,0.0,0.0,0.0,0.0,1.0
2738,sun,1.0,1.0,1.0,5.0,0.0,0.0
2739,sunday,1.0,1.0,1.0,0.0,0.0,0.0
2740,sundi,0.0,0.0,0.0,0.0,0.0,1.0
2741,support,3.0,3.0,3.0,1.0,0.0,61.0
2742,supported,2.0,2.0,2.0,0.0,0.0,26.0
2743,supporting,2.0,2.0,2.0,0.0,0.0,24.0
2744,supportive,0.0,0.0,0.0,0.0,0.0,8.0
2745,supports,1.0,1.0,1.0,0.0,0.0,0.0
2746,supreme,3.0,3.0,3.0,0.0,0.0,0.0
2747,sure,7.0,7.0,7.0,0.0,0.0,30.0
2748,surgery,0.0,0.0,0.0,0.0,0.0,2.0
2749,surgical,0.0,0.0,0.0,0.0,0.0,5.0
2750,surprise,0.0,0.0,0.0,0.0,0.0,2.0
2751,surprised,0.0,0.0,0.0,0.0,0.0,24.0
2752,surrounding,0.0,0.0,0.0,9.0,0.0,1.0
2753,survey,2.0,2.0,2.0,0.0,0.0,0.0
2754,svg,3.0,3.0,3.0,0.0,0.0,0.0
2755,svp,4.0,4.0,4.0,0.0,0.0,0.0
2756,swallowing,0.0,0.0,0.0,1.0,0.0,0.0
2757,sweat,0.0,0.0,0.0,0.0,0.0,1.0
2758,switch,1.0,1.0,1.0,0.0,0.0,1.0
2759,symptom,1.0,1.0,1.0,0.0,0.0,0.0
2760,symptoms,0.0,0.0,0.0,0.0,0.0,26.0
