,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6
2036,orientation,0.0,19.0,0.0,4.0,0.0,4.0,0.0
2037,origin,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2038,original,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2039,orthopaedic,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2040,orthopaedics,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2041,other,0.0,21.0,0.0,38.0,0.0,37.0,0.0
2042,others,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2043,otherwise,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2044,our,0.0,241.0,0.0,87.0,0.0,83.0,0.0
2045,ourselves,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2046,out,0.0,5.0,0.0,36.0,0.0,35.0,0.0
2047,outbound,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2048,outcomes,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2049,outdoor,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2050,outline,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2051,outlines,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2052,outlook,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2053,outreach,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2054,outside,0.0,1.0,0.0,3.0,0.0,3.0,0.0
2055,outstanding,0.0,4.0,0.0,1.0,0.0,1.0,0.0
2056,ovarian,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2057,over,0.0,2.0,0.0,6.0,0.0,5.0,0.0
2058,overdose,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2059,oversee,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2060,oversees,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2061,overview,0.0,8.0,0.0,6.0,0.0,6.0,0.0
2062,own,0.0,6.0,0.0,4.0,0.0,4.0,0.0
2063,oxford,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2064,pack,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2065,package,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2066,packaging,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2067,pad,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2068,page,0.0,3.0,0.0,7.0,0.0,8.0,0.0
2069,pagejobs,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2070,pages,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2071,pagetracker,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2072,pageview,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2073,paid,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2074,pain,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2075,pair,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2076,palliative,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2077,panama,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2078,panel,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2079,pap,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2080,paper,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2081,papillomavirus,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2082,para,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2083,paragard,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2084,paragraph,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2085,parameter,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2086,parent,0.0,3.0,0.0,6.0,0.0,9.0,0.0
2087,parent's,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2088,parenthood,0.0,0.0,0.0,342.0,0.0,329.0,0.0
2089,parenthood's,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2090,parents,0.0,1.0,0.0,7.0,0.0,6.0,0.0
2091,park,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2092,parking,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2093,parkinson’s,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2094,part,0.0,11.0,0.0,0.0,0.0,0.0,0.0
2095,participate,0.0,3.0,0.0,10.0,0.0,10.0,0.0
2096,participating,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2097,partner,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2098,partnership,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2099,pass,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2100,passage,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2101,passionately,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2102,passport,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2103,password,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2104,passwords,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2105,past,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2106,path,0.0,0.0,0.0,13.0,0.0,13.0,0.0
2107,patience,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2108,patient,0.0,80.0,0.0,25.0,0.0,15.0,0.0
2109,patients,0.0,43.0,0.0,16.0,0.0,14.0,0.0
2110,patients',0.0,1.0,0.0,0.0,0.0,0.0,0.0
2111,patient’s,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2112,pavilion,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2113,pavilionresearch,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2114,pay,0.0,6.0,0.0,4.0,0.0,3.0,0.0
2115,payer,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2116,paying,0.0,2.0,0.0,1.0,0.0,1.0,0.0
2117,payload,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2118,payment,0.0,2.0,0.0,14.0,0.0,13.0,0.0
2119,paymentmethod,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2120,payments,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2121,paystubs,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2122,peck,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2123,pediatric,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2124,pediatrician,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2125,pelvic,0.0,5.0,0.0,1.0,0.0,1.0,0.0
2126,pennacook,0.0,0.0,0.0,12.0,0.0,0.0,0.0
2127,penthouse,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2128,people,0.0,9.0,0.0,14.0,0.0,13.0,0.0
2129,people's,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2130,peoples,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2131,pep,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2132,per,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2133,percentage,0.0,0.0,0.0,1.0,0.0,2.0,0.0
2134,perform,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2135,performance,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2136,performing,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2137,performs,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2138,perinatal,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2139,period,0.0,0.0,0.0,17.0,0.0,15.0,0.0
2140,peritoneal,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2141,perks,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2142,permanent,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2143,permiso,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2144,permission,0.0,3.0,0.0,4.0,0.0,4.0,0.0
2145,permitted,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2146,perry's,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2147,person,0.0,3.0,0.0,4.0,0.0,4.0,0.0
2148,personal,0.0,10.0,0.0,3.0,0.0,3.0,0.0
2149,perspectives,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2150,pertaining,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2151,pertinent,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2152,pet,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2153,pharmaceutical,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2154,pharmacy,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2155,phases,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2156,philippines,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2157,phone,0.0,6.0,0.0,3.0,0.0,4.0,0.0
2158,phonebook,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2159,photos,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2160,physical,0.0,2.0,0.0,7.0,0.0,7.0,0.0
2161,physicals,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2162,physician,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2163,physicians,0.0,21.0,0.0,0.0,0.0,0.0,0.0
2164,picture,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2165,pill,0.0,0.0,0.0,21.0,0.0,19.0,0.0
2166,pills,0.0,1.0,0.0,10.0,0.0,10.0,0.0
2167,pin,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2168,pink,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2169,pinshats,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2170,place,0.0,5.0,0.0,2.0,0.0,2.0,0.0
2171,placed,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2172,plains,0.0,0.0,0.0,5.0,0.0,5.0,0.0
2173,plan,0.0,9.0,0.0,5.0,0.0,6.0,0.0
2174,planned,0.0,1.0,0.0,343.0,0.0,331.0,0.0
2175,planning,0.0,7.0,0.0,26.0,0.0,26.0,0.0
2176,plans,0.0,6.0,0.0,4.0,0.0,4.0,0.0
2177,plate,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2178,play,0.0,17.0,0.0,0.0,0.0,0.0,0.0
2179,playback,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2180,pleasant,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2181,please,0.0,25.0,0.0,93.0,0.0,85.0,0.0
2182,pleased,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2183,pledge,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2184,plus,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2185,pocket,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2186,podría,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2187,point,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2188,poisons,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2189,policies,0.0,12.0,0.0,7.0,0.0,6.0,0.0
2190,policy,0.0,13.0,0.0,29.0,0.0,27.0,0.0
2191,policyapplypolicy,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2192,policyhybridplanned,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2193,policyprivacy,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2194,policyterms,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2195,policywork,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2196,political,0.0,6.0,0.0,3.0,0.0,3.0,0.0
2197,politicians’,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2198,populate,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2199,populated,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2200,populates,0.0,0.0,0.0,19.0,0.0,17.0,0.0
2201,population,0.0,6.0,0.0,4.0,0.0,3.0,0.0
2202,por,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2203,portal,0.0,2.0,0.0,18.0,0.0,7.0,0.0
2204,portugal,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2205,position,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2206,positions,0.0,6.0,0.0,1.0,0.0,1.0,0.0
2207,positive,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2208,possible,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2209,possibly,0.0,23.0,0.0,0.0,0.0,0.0,0.0
2210,post,0.0,1.0,0.0,3.0,0.0,3.0,0.0
2211,postal,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2212,postback,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2213,postdata,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2214,postgraduate,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2215,postrender,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2216,posts,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2217,potential,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2218,power,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2219,powered,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2220,ppfa,0.0,0.0,0.0,8.0,0.0,8.0,0.0
2221,ppnne,0.0,0.0,0.0,5.0,0.0,4.0,0.0
2222,ppnne’s,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2223,practice,0.0,16.0,0.0,0.0,0.0,0.0,0.0
2224,practices,0.0,31.0,0.0,0.0,0.0,0.0,0.0
2225,pre,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2226,preconception,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2227,predictions,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2228,prefer,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2229,preferences,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2230,preferred,0.0,0.0,0.0,2.0,0.0,3.0,0.0
2231,pregnancy,0.0,11.0,0.0,25.0,0.0,23.0,0.0
2232,pregnant,0.0,0.0,0.0,7.0,0.0,7.0,0.0
2233,premiere,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2234,premium,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2235,prenatal,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2236,prep,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2237,preparations,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2238,prescribing,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2239,prescription,0.0,1.0,0.0,5.0,0.0,5.0,0.0
2240,prescriptions,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2241,present,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2242,preserve,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2243,presetamount,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2244,president,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2245,press,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2246,pressroom,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2247,pretty,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2248,prevent,0.0,0.0,0.0,7.0,0.0,7.0,0.0
2249,preventing,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2250,prevention,0.0,2.0,0.0,1.0,0.0,1.0,0.0
2251,preventive,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2252,preview,0.0,2.0,0.0,3.0,0.0,3.0,0.0
2253,previous,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2254,price,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2255,prices,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2256,pricing,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2257,pride,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2258,primarily,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2259,primary,0.0,4.0,0.0,17.0,0.0,15.0,0.0
2260,primitive,0.0,129.0,0.0,0.0,0.0,0.0,0.0
2261,print,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2262,privacidad,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2263,privacy,0.0,42.0,0.0,23.0,0.0,21.0,0.0
2264,private,0.0,101.0,0.0,16.0,0.0,14.0,0.0
2265,privately,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2266,problem,0.0,0.0,0.0,9.0,0.0,8.0,0.0
2267,procedural,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2268,procedure,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2269,procedures,0.0,11.0,0.0,0.0,0.0,0.0,0.0
2270,process,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2271,processed,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2272,processing,0.0,3.0,0.0,2.0,0.0,2.0,0.0
2273,produce,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2274,products,0.0,0.0,0.0,11.0,0.0,11.0,0.0
2275,profanity,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2276,professional,0.0,12.0,0.0,2.0,0.0,2.0,0.0
2277,professionals,0.0,57.0,0.0,0.0,0.0,0.0,0.0
2278,profile,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2279,program,0.0,38.0,0.0,17.0,0.0,17.0,0.0
2280,program's,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2281,programs,0.0,96.0,0.0,10.0,0.0,9.0,0.0
2282,project,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2283,prom,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2284,promise,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2285,promising,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2286,promo,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2287,promos,0.0,0.0,0.0,17.0,0.0,15.0,0.0
2288,promote,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2289,promotes,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2290,promoting,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2291,promotional,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2292,prompted,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2293,proof,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2294,properties,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2295,property,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2296,protect,0.0,0.0,0.0,8.0,0.0,8.0,0.0
2297,protected,0.0,29.0,0.0,0.0,0.0,0.0,0.0
2298,protegida,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2299,proud,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2300,provide,0.0,29.0,0.0,11.0,0.0,11.0,0.0
2301,provided,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2302,provider,0.0,14.0,0.0,29.0,0.0,27.0,0.0
2303,providers,0.0,18.0,0.0,4.0,0.0,4.0,0.0
2304,provides,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2305,providing,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2306,proxy,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2307,prácticas,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2308,psychological,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2309,psychologists,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2310,public,0.0,5.0,0.0,2.0,0.0,2.0,0.0
2311,publications,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2312,puerto,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2313,pull,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2314,pulling,0.0,0.0,0.0,5.0,0.0,5.0,0.0
2315,pulls,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2316,pump,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2317,purchase,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2318,purpose,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2319,purposes,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2320,pursue,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2321,push,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2322,pushing,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2323,put,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2324,píldoras,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2325,qld,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2326,qualified,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2327,qualify,0.0,0.0,0.0,6.0,0.0,6.0,0.0
2328,qualities,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2329,quality,0.0,3.0,0.0,1.0,0.0,1.0,0.0
2330,quarterly,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2331,que,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2332,queries,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2333,query,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2334,querystring,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2335,querystrings,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2336,question,0.0,2.0,0.0,8.0,0.0,8.0,0.0
2337,questions,0.0,20.0,0.0,12.0,0.0,12.0,0.0
2338,queue,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2339,quick,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2340,quicker,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2341,quickly,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2342,quit,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2343,quitting,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2344,quiz,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2345,quizzes,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2346,race,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2347,radiation,0.0,17.0,0.0,0.0,0.0,0.0,0.0
2348,radio,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2349,radius,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2350,raise,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2351,raised,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2352,range,0.0,9.0,0.0,1.0,0.0,1.0,0.0
2353,rapid,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2354,rare,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2355,rated,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2356,rates,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2357,ratings,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2358,rdpze,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2359,reach,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2360,reached,0.0,4.0,0.0,4.0,0.0,4.0,0.0
2361,read,0.0,8.0,0.0,9.0,0.0,9.0,0.0
2362,readiness,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2363,readjustment,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2364,ready,0.0,2.0,0.0,1.0,0.0,1.0,0.0
2365,realize,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2366,really,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2367,reason,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2368,reasonable,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2369,reasons,0.0,2.0,0.0,1.0,0.0,1.0,0.0
2370,recap,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2371,receipt,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2372,receive,0.0,9.0,0.0,14.0,0.0,14.0,0.0
2373,received,0.0,3.0,0.0,1.0,0.0,1.0,0.0
2374,receives,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2375,receiving,0.0,3.0,0.0,1.0,0.0,1.0,0.0
2376,recent,0.0,0.0,0.0,1.0,0.0,2.0,0.0
2377,reception,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2378,recess,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2379,recipient,0.0,0.0,0.0,5.0,0.0,5.0,0.0
2380,recognition,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2381,recognize,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2382,recognized,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2383,recognizes,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2384,recognizing,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2385,recommendation,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2386,recommendations,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2387,reconstructive,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2388,record,0.0,1.0,0.0,4.0,0.0,2.0,0.0
2389,recorded,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2390,records,0.0,22.0,0.0,1.0,0.0,0.0,0.0
2391,recover,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2392,recovery,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2393,recreational,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2394,recruiter,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2395,recruiters,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2396,recruitment,0.0,0.0,0.0,7.0,0.0,7.0,0.0
2397,recurring,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2398,recurringfrequency,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2399,red,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2400,redefining,0.0,23.0,0.0,0.0,0.0,0.0,0.0
2401,redirected,0.0,0.0,0.0,9.0,0.0,8.0,0.0
2402,reduce,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2403,refer,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2404,referral,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2405,referrals,0.0,17.0,0.0,15.0,0.0,13.0,0.0
2406,referred,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2407,refill,0.0,1.0,0.0,2.0,0.0,1.0,0.0
2408,refillable,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2409,refills,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2410,refine,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2411,reflect,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2412,reflects,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2413,reform,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2414,refresh,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2415,refund,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2416,refuse,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2417,regard,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2418,regarding,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2419,regardless,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2420,region,0.0,3.0,0.0,6.0,0.0,6.0,0.0
2421,regional,0.0,1.0,0.0,6.0,0.0,6.0,0.0
2422,register,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2423,registered,0.0,7.0,0.0,2.0,0.0,2.0,0.0
2424,registering,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2425,registration,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2426,regular,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2427,regulations,0.0,4.0,0.0,4.0,0.0,4.0,0.0
2428,regulators,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2429,rehabilitation,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430,reimbursement,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2431,related,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2432,relationships,0.0,3.0,0.0,4.0,0.0,4.0,0.0
2433,release,0.0,18.0,0.0,0.0,0.0,0.0,0.0
2434,releases,0.0,10.0,0.0,2.0,0.0,2.0,0.0
2435,reliable,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2436,relic,0.0,23.0,0.0,0.0,0.0,0.0,0.0
2437,religion,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2438,relocation,0.0,11.0,0.0,0.0,0.0,0.0,0.0
