,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6,Total7
1827,needs,0.0,0.0,3.0,3.0,0.0,7.0,1.0,5.0
1828,needsevidence,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1829,negative,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
1830,neglect,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1831,negligence,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1832,negligent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1833,negliglence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1834,net,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1835,network,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1836,networkinfo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1837,networks,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1838,never,0.0,0.0,4.0,1.0,4.0,3.0,0.0,5.0
1839,new,3.0,0.0,39.0,98.0,40.0,154.0,24.0,70.0
1840,news,0.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0
1841,newsletter,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1842,newtracker,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1843,next,0.0,0.0,0.0,2.0,1.0,5.0,0.0,13.0
1844,nice,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1845,night,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1846,nine,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1847,none,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1848,nonprofits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1849,nonrefundable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1850,noop,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1851,noopfn,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1852,normal,0.0,0.0,0.0,298.0,0.0,16.0,0.0,0.0
1853,normal–,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1854,not,0.0,0.0,21.0,67.0,6.0,253.0,11.0,83.0
1855,note,0.0,0.0,0.0,1.0,0.0,16.0,0.0,2.0
1856,noted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1857,nothing,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1858,notice,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
1859,notices,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1860,notification,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0
1861,notifications,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1862,notified,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1863,notify,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1864,now,0.0,0.0,1.0,23.0,0.0,4.0,2.0,3.0
1865,nowoffset,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1866,nuevo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1867,nuevos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1868,null,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0
1869,number,1.0,0.0,9.0,2.0,1.0,1.0,2.0,21.0
1870,numbers,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
1871,nurse,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0
1872,nurses,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1873,nurture,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,obfuscation,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1875,object,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
1876,objective,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1877,objectives,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1878,objects,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
1879,objwithtrailingcomma,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1880,obligated,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1881,obligation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1882,obligations,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1883,obstacles,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1884,obstetrical,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1885,obtain,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
1886,obviously,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1887,occasionally,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1888,occured,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1889,ocean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1890,oct,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1891,october,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1892,off,0.0,0.0,0.0,22.0,0.0,37.0,0.0,1.0
1893,offensive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1894,offer,0.0,0.0,10.0,2.0,2.0,21.0,2.0,21.0
1895,offering,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
1896,offers,0.0,0.0,0.0,1.0,0.0,22.0,0.0,2.0
1897,office,0.0,0.0,1.0,25.0,1.0,1.0,3.0,1.0
1898,officer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1899,officereasonable,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1900,officewednesdays,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1901,official,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1902,officials,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1903,offline,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1904,offset,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1905,often,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
1906,often–,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1907,ogden,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1908,old,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1909,oldtotal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1910,once,0.0,0.0,0.0,1.0,0.0,19.0,1.0,1.0
1911,one,0.0,0.0,1.0,3.0,2.0,12.0,1.0,13.0
1912,oneyearlater,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1913,one’s,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1914,ongoing,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1915,online,0.0,0.0,3.0,5.0,4.0,5.0,3.0,23.0
1916,only,0.0,0.0,53.0,32.0,2.0,22.0,3.0,53.0
1917,onto,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1918,opacity,0.0,0.0,36.0,0.0,0.0,0.0,0.0,104.0
1919,open,0.0,0.0,0.0,12.0,0.0,21.0,0.0,2.0
1920,opened,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1921,opening,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0
1922,opens,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0
1923,operate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1924,operating,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0
1925,operation,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1926,operational,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
1927,operations,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
1928,opinions,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
1929,opportunities,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1930,opportunity,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0
1931,opt,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0
1932,opted,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1933,optimization,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1934,optimize,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1935,option,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1936,options,0.0,0.0,3.0,14.0,3.0,21.0,2.0,37.0
1937,order,0.0,0.0,0.0,15.0,0.0,17.0,0.0,2.0
1938,orders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1939,ordinances,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1940,organ,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1941,organization,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0
1942,organization's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1943,organizational,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1944,organizations,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0
1945,organizer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1946,oriented,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1947,origin,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
1948,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1949,other,0.0,0.0,4.0,55.0,0.0,99.0,3.0,26.0
1950,others,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0
1951,otherwise,2.0,0.0,0.0,1.0,0.0,16.0,0.0,6.0
1952,ouguiya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1953,ounce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1954,ounces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1955,our,3.0,0.0,21.0,73.0,7.0,282.0,17.0,80.0
1956,out,1.0,0.0,1.0,57.0,8.0,72.0,3.0,3.0
1957,outcome,0.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0
1958,outdoor,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
1959,outlets,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1960,outline,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1961,outreach,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1962,outside,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0
1963,over,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0
1964,overhaul,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1965,oversight,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1966,overview,0.0,0.0,0.0,22.0,1.0,8.0,1.0,0.0
1967,ovulation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1968,own,0.0,0.0,0.0,46.0,0.0,18.0,4.0,0.0
1969,owned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1970,owner,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1971,package,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0
1972,page,2.0,0.0,9.0,36.0,0.0,48.0,0.0,25.0
1973,pagename,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1974,pagepregnancy,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
1975,pages,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1976,paid,0.0,0.0,0.0,2.0,0.0,3.0,1.0,5.0
1977,pain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1978,painless,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1979,palmetto,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1980,paper,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1981,parameters,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
1982,paratransit,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1983,parent,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
1984,parentheight,0.0,0.0,0.0,0.0,7.0,0.0,10.0,0.0
1985,parenting,0.0,0.0,22.0,4.0,0.0,0.0,2.0,7.0
1986,parents,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
1987,parentsi,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1988,park,0.0,0.0,0.0,83.0,10.0,4.0,0.0,0.0
1989,parks,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1990,parksemploymentpark,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1991,parkwaysuite,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1992,parsing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1993,part,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0
1994,participate,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1995,particular,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1996,parties,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
1997,partner,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1998,partners,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
1999,partnersdonate,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2000,partnership,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2001,party,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2002,partyare,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2003,pass,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
2004,passengers,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2005,passes,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2006,passesfestivals,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2007,password,0.0,0.0,1.0,23.0,0.0,0.0,0.0,11.0
2008,passwords,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2009,past,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
2010,path,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
2011,patient,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0
2012,patients,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0
2013,pay,0.0,0.0,0.0,1.0,0.0,2.0,0.0,11.0
2014,paying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,payload,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
2016,payment,0.0,0.0,0.0,10.0,0.0,3.0,2.0,14.0
2017,paypal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
2018,paypal's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2019,pays,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2020,pcc,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,pdf,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
2022,peace,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023,peaceful,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2024,pee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2025,peeing,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2026,penalized,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2027,people,0.0,0.0,1.0,3.0,0.0,8.0,1.0,2.0
2028,people’s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2029,per,0.0,0.0,0.0,132.0,0.0,0.0,0.0,3.0
2030,perceived,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2031,percent,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
2032,perfdata,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2033,perform,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2034,performance,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0
2035,performed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2036,perhaps,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2037,period,0.0,0.0,0.0,2.0,0.0,3.0,0.0,6.0
2038,period–,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2039,permanent,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2040,permission,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0
2041,permit,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2042,persistent,0.0,0.0,0.0,5.0,0.0,3.0,0.0,3.0
2043,person,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
2044,personal,0.0,0.0,0.0,36.0,0.0,22.0,0.0,19.0
2045,personalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2046,persons,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
2047,person’s,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2048,pertains,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2049,peseta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2050,pesetas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2051,peso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2052,pesos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2053,phc,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
2054,phc’s,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2055,phone,1.0,0.0,0.0,0.0,3.0,2.0,1.0,4.0
2056,photo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2057,photos,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
2058,php,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2059,physician,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
2060,picture,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2061,pie,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
2062,piece,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
2063,pieces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2064,pierre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2065,pill,0.0,0.0,0.0,0.0,10.0,53.0,10.0,0.0
2066,pilot,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2067,pinpoint,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
2068,pixel,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2069,place,0.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0
2070,placed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2071,placement,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2072,places,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2073,plan,0.0,0.0,2.0,4.0,1.0,9.0,0.0,3.0
2074,planned,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0
2075,planning,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2076,planreferrals,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2077,plans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2078,platform,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
2079,platforms,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2080,player,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2081,please,0.0,0.0,13.0,9.0,1.0,54.0,0.0,38.0
2082,pledge,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2083,plugin,0.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0
2084,plus,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2085,pmamerican,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2086,pmc,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
2087,pmc’s,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2088,pmthursday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2089,point,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2090,police,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2091,policies,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2092,policy,0.0,0.0,1.0,13.0,2.0,4.0,4.0,10.0
2093,policybottom,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
2094,policyphc,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2095,policyprivacy,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2096,polyfill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2097,polyfills,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
2098,polymer,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
2099,popped,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2100,popular,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2101,portion,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2102,portions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2103,position,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2104,positive,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
2105,possibilitiy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2106,possibility,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2107,possible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2108,possibly,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
2109,post,0.0,0.0,1.0,24.0,1.0,1.0,1.0,0.0
2110,posted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2111,postings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2112,posts,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0
2113,potential,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
2114,potentially,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2115,pound,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2116,pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2117,powered,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2118,powerful,0.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0
2119,practical,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2120,practically,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2121,practice,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2122,practices,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2123,prayer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2124,prc,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0
2125,preceding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2126,preferences,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2127,prefix,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2128,preganancy,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2129,pregnancies,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
2130,pregnancy,5.0,0.0,61.0,95.0,14.0,88.0,21.0,316.0
2131,pregnancyanswering,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2132,pregnancylearn,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2133,pregnancy–,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2134,pregnant,0.0,0.0,0.0,1.0,3.0,31.0,0.0,3.0
2135,pregnantoctober,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2136,pregnantstress,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2137,pregnant…,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2138,premium,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2139,prenatal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2140,prepare,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2141,prescheduled,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2142,presence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2143,presentation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2144,presentations,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2145,presented,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0
2146,preservation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2147,president,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2148,pressure,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2149,prevent,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
2150,preventing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2151,price,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2152,primary,0.0,0.0,0.0,22.0,1.0,0.0,0.0,1.0
2153,primitive,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
2154,principle,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2155,printing,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
2156,prior,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
2157,privacy,0.0,0.0,1.0,27.0,3.0,41.0,5.0,14.0
2158,private,0.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0
2159,pro,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0
2160,problem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2161,problems,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
2162,procedural,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2163,procedure,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2164,procedures,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
2165,process,0.0,0.0,0.0,2.0,1.0,3.0,1.0,9.0
2166,processing,0.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0
2167,procurement,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2168,procurements,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2169,produced,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2170,producible,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2171,product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2172,products,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2173,professional,0.0,0.0,11.0,2.0,2.0,20.0,3.0,17.0
2174,professionals,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2175,profile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2176,profit,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2177,program,0.0,0.0,0.0,3.0,0.0,4.0,3.0,1.0
2178,programs,0.0,0.0,0.0,2.0,0.0,8.0,0.0,1.0
2179,prohibit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2180,prohibited,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2181,prohibits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2182,project,0.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0
2183,projects,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2184,promise,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0
2185,promotions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2186,prompt,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
2187,prompted,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
