,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6
1561,direction,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1562,directions,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1563,directly,2.0,18.0,5.0,0.0,0.0,3.0,5.0
1564,director,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1565,directors,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1566,directory,0.0,0.0,0.0,0.0,1.0,4.0,0.0
1567,disabilities,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1568,disability,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1569,disable,0.0,15.0,6.0,0.0,0.0,1.0,6.0
1570,disabled,1.0,8.0,2.0,0.0,0.0,0.0,2.0
1571,disabling,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1572,disappear,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1573,disaster,0.0,0.0,0.0,0.0,2.0,2.0,0.0
1574,disastrous,0.0,8.0,0.0,0.0,0.0,0.0,0.0
1575,disclaim,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1576,disclaimer,0.0,5.0,0.0,0.0,0.0,1.0,0.0
1577,disclaims,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1578,disclose,2.0,27.0,0.0,0.0,0.0,1.0,0.0
1579,disclosed,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1580,disclosure,0.0,4.0,0.0,0.0,0.0,4.0,0.0
1581,disclosures,1.0,15.0,0.0,0.0,0.0,4.0,0.0
1582,discontinue,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1583,discontinued,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1584,discontinuing,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1585,discourage,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1586,discover,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1587,discovery,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1588,discretion,2.0,0.0,0.0,0.0,0.0,11.0,0.0
1589,discuss,4.0,7.0,1.0,0.0,0.0,1.0,1.0
1590,discussed,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1591,disease,0.0,4.0,0.0,0.0,0.0,1.0,0.0
1592,disenfranchised,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,disk,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1594,disks,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1595,dismemberment,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1596,disparities,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1597,dispatch,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1598,dispatched,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1599,dispense,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1600,display,0.0,35.0,9.0,0.0,0.0,26.0,9.0
1601,displayed,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1602,displaystyle,0.0,20.0,0.0,0.0,0.0,0.0,0.0
1603,disposing,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1604,dispute,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1605,disrupting,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1606,disseminate,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1607,distance,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,distinct,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1609,distribute,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1610,distributed,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1611,district,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1612,ditch,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1613,div,0.0,7.0,6.0,0.0,0.0,0.0,6.0
1614,diversified,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1615,diversity,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1616,divi,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1617,divided,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,diving,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1619,divisions,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,diy,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1621,django,0.0,12.0,3.0,0.0,0.0,0.0,3.0
1622,dnp,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1623,dobbs,0.0,3.0,1.0,0.0,0.0,0.0,1.0
1624,doc,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1625,docasap,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1626,doctor,6.0,14.0,0.0,0.0,2.0,3.0,0.0
1627,doctor's,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,doctorate,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1629,doctors,9.0,3.0,0.0,0.0,1.0,0.0,0.0
1630,doctors',0.0,0.0,0.0,0.0,0.0,1.0,0.0
1631,doctor’s,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1632,document,0.0,13.0,3.0,0.0,1.0,0.0,3.0
1633,documentation,1.0,0.0,0.0,0.0,0.0,2.0,0.0
1634,documented,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1635,documents,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1636,dodge,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,doe,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,does,1.0,47.0,17.0,0.0,2.0,8.0,17.0
1639,doesn't,0.0,6.0,1.0,0.0,0.0,5.0,1.0
1640,doesn’t,0.0,24.0,0.0,0.0,0.0,0.0,0.0
1641,dog,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1642,dogs,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1643,doing,0.0,11.0,0.0,0.0,0.0,1.0,0.0
1644,dokelsey,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1645,dollar,0.0,0.0,2.0,0.0,0.0,0.0,2.0
1646,dom,0.0,4.0,0.0,0.0,0.0,1.0,0.0
1647,domain,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1648,domainstrict,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1649,dome,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1650,domenica,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1651,domestic,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1652,dominant,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1653,don't,0.0,33.0,6.0,0.0,0.0,6.0,6.0
1654,donald,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,donate,1.0,64.0,26.0,0.0,1.0,0.0,26.0
1656,donating,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1657,donation,0.0,4.0,0.0,0.0,0.0,2.0,0.0
1658,donations,1.0,2.0,2.0,0.0,4.0,0.0,2.0
1659,done,1.0,6.0,0.0,0.0,0.0,0.0,0.0
1660,donor,0.0,18.0,16.0,0.0,0.0,0.0,16.0
1661,donors,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1662,donotreloadontimeout,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1663,dont,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1664,don’t,1.0,101.0,3.0,0.0,0.0,1.0,2.0
1665,doomsday,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1666,door,0.0,6.0,1.0,0.0,0.0,0.0,1.0
1667,doorbell,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1668,doors,2.0,3.0,2.0,0.0,0.0,0.0,2.0
1669,doorstep,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1670,doorthe,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1671,dose,0.0,7.0,0.0,0.0,0.0,0.0,0.0
1672,dotted,0.0,0.0,1.0,0.0,3.0,0.0,1.0
1673,double,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1674,doubled,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1675,doubles,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1676,dove,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1677,down,6.0,30.0,8.0,0.0,15.0,0.0,8.0
1678,downalgeria,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1679,downandorra,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1680,downantigua,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1681,downaustralia,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1682,downbahrain,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1683,download,0.0,9.0,2.0,0.0,1.0,5.0,2.0
1684,downloaded,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1685,downloading,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1686,downs,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1687,downspecialty,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1688,down°f°chybridimperial,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1689,dozen,1.0,0.0,0.0,0.0,2.0,0.0,0.0
1690,dozens,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1691,drafted,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1692,drastic,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1693,draw,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,dream,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,dreams,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,dress,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,drink,0.0,8.0,0.0,0.0,0.0,0.0,0.0
1698,drinks,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,drive,18.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,drivelove,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,driven,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1702,driver,5.0,0.0,0.0,0.0,3.0,0.0,0.0
1703,driver’s,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1704,driveway,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1705,driving,2.0,0.0,1.0,0.0,1.0,0.0,1.0
1706,drop,4.0,8.0,4.0,0.0,1.0,0.0,4.0
1707,dropdown,0.0,7.0,4.0,0.0,0.0,6.0,4.0
1708,drops,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1709,drove,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,drug,0.0,3.0,2.0,0.0,0.0,0.0,2.0
1711,drugs,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1712,dss,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1713,dua,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1714,dual,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1715,due,16.0,3.0,3.0,0.0,0.0,2.0,3.0
1716,dug,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1717,dumped,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1718,duration,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1719,during,17.0,102.0,3.0,0.0,19.0,6.0,3.0
1720,dutchbelgium,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1721,duties,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1722,dvd,0.0,0.0,0.0,0.0,4.0,8.0,0.0
1723,dying,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,dynamicbrowsername,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1725,dysfunction,0.0,4.0,4.0,0.0,0.0,0.0,4.0
1726,ea's,0.0,8.0,2.0,0.0,0.0,0.0,2.0
1727,each,3.0,63.0,4.0,0.0,4.0,3.0,4.0
1728,eagle,36.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,earlier,0.0,1.0,0.0,0.0,2.0,0.0,0.0
1730,early,0.0,6.0,0.0,0.0,2.0,0.0,0.0
1731,earning,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1732,earrings,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1733,earth,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1734,earthquake,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1735,ease,0.0,13.0,15.0,0.0,0.0,2.0,15.0
1736,eases,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,easier,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1738,easily,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1739,east,6.0,6.0,0.0,0.0,3.0,0.0,0.0
1740,eastarrow,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1741,easy,0.0,27.0,0.0,0.0,0.0,0.0,0.0
1742,eat,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,eating,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,eatoaffiliatemap,0.0,2.0,1.0,0.0,0.0,0.0,1.0
1745,ecard,0.0,6.0,3.0,0.0,0.0,0.0,3.0
1746,ecardmessage,0.0,2.0,1.0,0.0,0.0,0.0,1.0
1747,ecards,0.0,2.0,1.0,0.0,0.0,0.0,1.0
1748,ecardsection,0.0,2.0,1.0,0.0,0.0,0.0,1.0
1749,ecardupdate,0.0,2.0,1.0,0.0,0.0,0.0,1.0
1750,ecardvalidation,0.0,2.0,1.0,0.0,0.0,0.0,1.0
1751,echoes,0.0,8.0,2.0,0.0,0.0,0.0,2.0
1752,eckels,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,economic,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,economy,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1755,eddie,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1756,eden,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1757,edge,0.0,14.0,0.0,0.0,0.0,0.0,0.0
1758,edit,0.0,2.0,1.0,0.0,0.0,4.0,1.0
1759,edition,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1760,editor,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1761,editors,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1762,edmond,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,educate,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1764,education,1.0,35.0,7.0,0.0,0.0,0.0,6.0
1765,educational,0.0,4.0,0.0,0.0,1.0,3.0,0.0
1766,educationpricingsecure,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1767,educators,0.0,5.0,4.0,0.0,0.0,0.0,4.0
1768,eestifinland,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1769,effect,0.0,6.0,0.0,0.0,0.0,1.0,0.0
1770,effective,0.0,33.0,5.0,0.0,0.0,1.0,5.0
1771,effectively,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,effectiveness,0.0,4.0,2.0,0.0,0.0,0.0,2.0
1773,effects,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1774,effort,0.0,16.0,1.0,0.0,0.0,1.0,2.0
1775,efforts,2.0,3.0,0.0,0.0,0.0,0.0,0.0
1776,egg,0.0,10.0,0.0,0.0,0.0,0.0,0.0
1777,eggs,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1778,ein,0.0,2.0,2.0,0.0,0.0,0.0,2.0
1779,either,0.0,5.0,0.0,0.0,5.0,1.0,0.0
1780,ejaculates,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1781,ejaculates—can,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1782,ejaculating,0.0,2.0,2.0,0.0,0.0,0.0,2.0
1783,elect,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1784,elected,0.0,0.0,2.0,0.0,0.0,0.0,2.0
1785,election,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,elections,0.0,0.0,4.0,0.0,0.0,0.0,4.0
1787,electric,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1788,electronic,0.0,3.0,0.0,0.0,0.0,10.0,0.0
1789,electronically,0.0,2.0,0.0,0.0,0.0,1.0,0.0
1790,elegant,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1791,elegir,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1792,element,0.0,7.0,1.0,0.0,0.0,1.0,1.0
1793,elements,0.0,2.0,1.0,0.0,0.0,3.0,1.0
1794,elephant,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1795,elid,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1796,eligible,0.0,5.0,0.0,0.0,0.0,1.0,0.0
1797,eliminate,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1798,eliminated,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1799,eliminates,0.0,2.0,1.0,0.0,0.0,0.0,1.0
1800,eliminating,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1801,elite,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,ella,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1803,ella®,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1804,ellaâ®,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1805,else,20.0,225.0,74.0,0.0,4.0,40.0,74.0
1806,elsewhere,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1807,elsif,0.0,96.0,0.0,0.0,0.0,0.0,0.0
1808,email,3.0,61.0,27.0,0.0,2.0,35.0,27.0
1809,emailerrormsg,0.0,2.0,1.0,0.0,0.0,0.0,1.0
1810,emailfield,0.0,2.0,1.0,0.0,0.0,0.0,1.0
1811,emailfix,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1812,emailinfo,0.0,4.0,2.0,0.0,0.0,0.0,2.0
1813,emailopt,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1814,emailreq,0.0,2.0,1.0,0.0,0.0,0.0,1.0
1815,emails,0.0,2.0,1.0,0.0,0.0,1.0,1.0
1816,emailtoggle,0.0,2.0,1.0,0.0,0.0,0.0,1.0
1817,emancipation,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,embed,0.0,5.0,1.0,0.0,0.0,0.0,1.0
1819,embrace,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,embracing,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1821,emerge,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1822,emergencia,0.0,2.0,2.0,0.0,0.0,0.0,2.0
1823,emergencies,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1824,emergency,0.0,34.0,5.0,0.0,5.0,3.0,5.0
1825,emeritustraci,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1826,emily,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1827,emirates,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1828,emotional,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1829,empathetic,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1830,empire,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1831,employee,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1832,employees,2.0,3.0,0.0,0.0,0.0,1.0,0.0
1833,employees',0.0,1.0,0.0,0.0,0.0,0.0,0.0
1834,employer,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1835,empower,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,empty,2.0,13.0,7.0,0.0,0.0,0.0,7.0
1837,enable,2.0,4.0,4.0,0.0,1.0,0.0,4.0
1838,enabled,0.0,0.0,2.0,0.0,0.0,3.0,2.0
1839,enables,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1840,enabletooltip,0.0,16.0,0.0,0.0,0.0,0.0,0.0
1841,enabling,0.0,2.0,1.0,0.0,0.0,1.0,1.0
1842,encodedtweet,0.0,0.0,2.0,0.0,0.0,0.0,2.0
1843,encoder,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1844,encontrar,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1845,encounter,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1846,encourage,2.0,4.0,0.0,0.0,0.0,1.0,0.0
1847,encrypted,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1848,encryption,0.0,0.0,0.0,0.0,1.0,3.0,0.0
1849,end,6.0,22.0,6.0,0.0,3.0,2.0,6.0
1850,ended,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1851,endfor,0.0,46.0,0.0,0.0,0.0,0.0,0.0
1852,endif,0.0,292.0,0.0,0.0,0.0,0.0,0.0
1853,ending,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1854,endless,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1855,endometrial,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1856,endorse,0.0,3.0,1.0,0.0,0.0,2.0,1.0
1857,endorsement,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1858,endorsements,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1859,ends,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1860,endunless,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1861,enforce,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1862,enforcement,1.0,5.0,0.0,0.0,0.0,4.0,0.0
1863,enforcing,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1864,engaged,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1865,engagement,0.0,0.0,7.0,0.0,0.0,1.0,7.0
1866,engine,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1867,engines,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1868,england,0.0,14.0,7.0,0.0,0.0,0.0,7.0
1869,english,0.0,2.0,0.0,0.0,9.0,2.0,0.0
1870,englishargentina,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1871,englishasia,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1872,englishbangladesh,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1873,englishbarbados,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1874,englishbelize,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1875,englishbolivia,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1876,englishcanada,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1877,englishcape,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1878,englishdominican,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1879,englishghana,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1880,englishguatemala,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1881,englishguinea,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1882,englishhaiti,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1883,englishindia,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1884,englishitaly,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1885,englishlesotho,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1886,englishliberia,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1887,englishlibya,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1888,englishmauritius,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1889,englishmexico,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1890,englishmicronesia,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1891,englishmonaco,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1892,englishnew,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1893,englishniger,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1894,englishpalau,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1895,englishparaguay,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1896,englishphilippines,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1897,englishqatar,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1898,englishrwanda,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1899,englishsao,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1900,englishsingapore,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1901,englishsomalia,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1902,englishsouth,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1903,englishstate,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1904,englishsudan,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1905,englishsuriname,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1906,englishtaiwan,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1907,englishtanzania,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1908,englishtogo,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1909,englishtuvalu,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1910,englishunited,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1911,englishurltemplate,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1912,englishuruguay,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1913,englishvanuatu,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1914,enhance,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1915,enid,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,enjoy,0.0,2.0,0.0,0.0,1.0,0.0,0.0
1917,enjoyed,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1918,enlist,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1919,enough,0.0,2.0,1.0,0.0,1.0,0.0,1.0
1920,enroll,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1921,enrollment,0.0,0.0,2.0,0.0,0.0,0.0,2.0
1922,enshrined,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1923,ensure,2.0,9.0,3.0,0.0,0.0,3.0,3.0
1924,enter,0.0,53.0,10.0,0.0,1.0,6.0,10.0
1925,entered,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1926,entering,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1927,enterpriseid,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1928,entertain,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1929,entertainment,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1930,enthusiast,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1931,entire,1.0,9.0,0.0,0.0,0.0,0.0,0.0
1932,entirely,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1933,entities,0.0,0.0,0.0,0.0,0.0,15.0,0.0
1934,entitled,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1935,entity,0.0,2.0,0.0,0.0,0.0,2.0,0.0
1936,entrance,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,entries,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1938,envelope,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1939,environment,2.0,1.0,0.0,0.0,2.0,1.0,0.0
1940,environment's,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1941,environments,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1942,environment’s,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,envisioned,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1944,episode,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,epo,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1946,equal,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1947,equality,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1948,equipment,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1949,equipped,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1950,equity,0.0,3.0,3.0,0.0,0.0,0.0,3.0
1951,eric,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1952,error,0.0,71.0,26.0,0.0,0.0,2.0,26.0
1953,error',0.0,2.0,1.0,0.0,0.0,0.0,1.0
1954,errorcheck,0.0,12.0,3.0,0.0,0.0,0.0,3.0
1955,errors,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1956,escape,0.0,48.0,0.0,0.0,2.0,0.0,0.0
